,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_HWP,Alkaline_HWP,Neutral_HWP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.1016/j.jaap.2009.10.009,Australia,Univ Western Australia,JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS,6.437,2010-01-01,18,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jaap.2009.10.009,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.jphotochem.2014.12.003,Peoples R China,Donghua Univ,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,5.141,2015-03-01,30,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jphotochem.2014.12.003,NaN,NaN,NaN,Cu,O,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2016.10.038,Peoples R China,Jiangsu Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2017-02-01,63,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jcis.2016.10.038,NaN,NaN,NaN,C,N,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2021.120609,South Korea,Hanyang Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2021-09-25,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apcatb.2021.120609,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2010.02.027,SC 29208 USA,Univ S Carolina,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2010-05-01,15,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.ijhydene.2010.02.027,NaN,NaN,NaN,B,Fe,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.renene.2013.08.005,MI 49931 USA,Michigan Technol Univ,RENEWABLE ENERGY,8.634,2014-01-01,37,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.renene.2013.08.005,NaN,NaN,NaN,Ag,B,Li,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2014.12.002,Peoples R China,Tsinghua Univ,CATALYSIS TODAY,6.562,2015-12-02,5,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cattod.2014.12.002,NaN,NaN,NaN,Ce,Mn,N,O,Sn,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2017.10.048,NaN,NaN,ELECTROCHIMICA ACTA,7.336,NaN,15,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.electacta.2017.10.048,NaN,NaN,NaN,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.iecr.7b02058,India,IIT Madras,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,4.326,2017-10-18,4,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acs.iecr.7b02058,NaN,NaN,NaN,N,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2021.138465,Peoples R China,Northwestern Polytech Univ,ELECTROCHIMICA ACTA,7.336,2021-06-13,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.electacta.2021.138465,NaN,NaN,NaN,Ag,O,Pd,None,None,None,None,None,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9nr03473k,Peoples R China,Jiangxi Normal Univ,NANOSCALE,8.307,2019-08-02,46,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c9nr03473k,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.2166/wst.2011.621,Peoples R China,Zhejiang Univ,WATER SCIENCE AND TECHNOLOGY,2.43,2011-01-01,9,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.2166/wst.2011.621,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.chemmater.6b04622,Peoples R China,Peking Univ,CHEMISTRY OF MATERIALS,10.508,2017-05-03,47,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acs.chemmater.6b04622,NaN,NaN,NaN,B,C,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6qm00277c,Peoples R China,Guizhou Univ,MATERIALS CHEMISTRY FRONTIERS,8.683,2017-11-19,25,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c6qm00277c,NaN,NaN,NaN,Cu,Pd,Pt,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/c8cp07832g,Spain,MagnetoCat SL,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2019-03-08,13,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c8cp07832g,NaN,NaN,NaN,Co,O,Sr,None,None,None,None,None,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.13227/j.hjkx.201901100,NaN,NaN,NaN,0.0,2019-10-17,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.13227/j.hjkx.201901100,NaN,NaN,NaN,C,Co,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.04.158,Peoples R China,Xuefu Rd 74,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2019-07-16,18,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.ijhydene.2019.04.158,NaN,NaN,NaN,C,Fe,N,S,None,None,None,None,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c5cc07482g,Peoples R China,Changzhou Univ,CHEMICAL COMMUNICATIONS,6.065,2016-01-01,75,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c5cc07482g,NaN,NaN,NaN,C,N,None,None,None,None,None,None,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2020.05.035,Peoples R China,Wuhan Text Univ,CATALYSIS TODAY,6.562,2021-07-02,9,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cattod.2020.05.035,NaN,NaN,NaN,C,Co,La,N,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ja5031529,NC 27599 USA,Univ N Carolina,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2014-06-04,495,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/ja5031529,NaN,NaN,NaN,C,N,O,P,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/2.1291810jes,Peoples R China,Xiamen Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2018-08-22,4,0.61,0.72,NaN,"The average particle sizes ranged 5.0 similar to 8.4 nm, while the half-wave potentials (E-1/2) varied 0.57 similar to 0.61 V in HClO4 and 0.70 similar to 0.72 V in KOH as the Ru/Te ratios changed from 2:1 to 1:3","Normal,acid and alkaline.",0,0,0,C,Ru,Te,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1149/2.1291810jes,Peoples R China,Xiamen Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2018-08-22,4,NaN,NaN,NaN,"The largest E-1/2 values of 0.61 V and 0.72 V, as well as the E-1/2 losses of 0.83% and 0.69% upon 1000 cycles or 3.28% and 0.97% (containing 2 mol ",No pH key word.10.1149/2.1291810jes,NaN,NaN,NaN,C,Ru,Te,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.jece.2017.08.026,India,Indian Inst Technol Roorkee,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,7.968,2017-11-19,52,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jece.2017.08.026,NaN,NaN,NaN,O,Zn,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1149/1.2969418,TX 76019 USA,Univ Texas Arlington,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2008-01-01,43,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/1.2969418,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.snb.2013.01.083,Germany,Univ Bayreuth,SENSORS AND ACTUATORS B-CHEMICAL,9.221,2013-10-01,6,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.snb.2013.01.083,NaN,NaN,NaN,Ba,C,K,N,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/j100162a079,NaN,NaN,JOURNAL OF PHYSICAL CHEMISTRY,4.173,1991-05-02,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/j100162a079,NaN,NaN,NaN,Cl,Mo,O,Ru,S,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.carbon.2021.12.069,Peoples R China,Northeastern Univ,CARBON,11.307,2022-03-13,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.carbon.2021.12.069,NaN,NaN,NaN,C,N,P,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.201502106,Singapore,Nanyang Technol Univ,SMALL,15.153,2015-12-16,141,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/smll.201502106,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.8b01187,Peoples R China,Heilongjiang Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2018-12-28,75,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acsami.8b01187,NaN,NaN,NaN,Ce,Ni,O,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2018.08.017,Ireland,Dublin City Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2018-12-28,16,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.ijhydene.2018.08.017,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1007/s10800-009-9930-2,Iran,NSTRI,JOURNAL OF APPLIED ELECTROCHEMISTRY,2.925,2009-12-01,30,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1007/s10800-009-9930-2,NaN,NaN,NaN,C,Pd,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/celc.201801474,Peoples R China,Chengdu Univ Technol,CHEMELECTROCHEM,4.782,2019-02-05,16,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/celc.201801474,NaN,NaN,NaN,C,Co,Ni,S,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/c8ra02158a,Peoples R China,Tongji Univ,RSC ADVANCES,4.036,2018-06-28,22,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c8ra02158a,NaN,NaN,NaN,C,Ni,Pt,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.biortech.2011.01.025,Peoples R China,Tsinghua Univ,BIORESOURCE TECHNOLOGY,11.889,2011-05-09,49,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.biortech.2011.01.025,NaN,NaN,NaN,C,Fe,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.0c04021,NY 11973 USA,Brookhaven Natl Lab,ACS CATALYSIS,13.7,2021-02-09,21,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acscatal.0c04021,NaN,NaN,NaN,Cu,N,P,Pt,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1007/s11581-020-03722-2,India,Indian Inst Technol Madras,IONICS,2.961,2020-08-24,5,NaN,NaN,NaN,"The synthesized Fe-N-C shows significant oxygen reduction activity with half-wave potential of 0.81 V, closer to the commercial Pt/C catalyst, with a nearly 3.9 e(-) transferred per oxygen molecule",No pH key word.10.1007/s11581-020-03722-2,NaN,NaN,NaN,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2020.119371,Peoples R China,Shandong Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2020-09-18,24,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apcatb.2020.119371,NaN,NaN,NaN,B,Ni,O,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2018.07.091,Peoples R China,Zhejiang Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2019-03-28,47,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cej.2018.07.091,NaN,NaN,NaN,B,C,Ce,Cl,Mn,O,None,None,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1149/2.0301908jes,Germany,Tech Univ Munich,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2019-05-01,68,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/2.0301908jes,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal12080893,Saudi Arabia,King Abdulaziz Univ,CATALYSTS,4.501,2022-09-04,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.3390/catal12080893,NaN,NaN,NaN,Co,Cu,Ni,O,Zn,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1016/j.ijhydene.2013.06.056,Peoples R China,Zhejiang Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2013-11-05,22,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.ijhydene.2013.06.056,NaN,NaN,NaN,N,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/b003499l,Peoples R China,Chinese Acad Sci,CHEMICAL COMMUNICATIONS,6.065,2000-01-01,37,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/b003499l,NaN,NaN,NaN,N,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1002/anie.201902324,Peoples R China,Tianjin Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2019-07-24,58,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/anie.201902324,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2010.07.063,NY 13902 USA,SUNY Binghamton,JOURNAL OF POWER SOURCES,9.794,2011-01-15,27,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jpowsour.2010.07.063,NaN,NaN,NaN,Au,C,Pt,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c3fd20138d,Peoples R China,Hunan Univ,FARADAY DISCUSSIONS,4.394,2013-01-01,23,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c3fd20138d,NaN,NaN,NaN,Ag,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.04.186,Brazil,Univ Sao Paulo,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2019-07-02,14,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.ijhydene.2019.04.186,NaN,NaN,NaN,Au,None,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1021/acscatal.1c05539,Taiwan,Natl Chung Hsing Univ,ACS CATALYSIS,13.7,2022-07-08,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acscatal.1c05539,NaN,NaN,NaN,O,Ru,S,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0nr07632e,Germany,Max Planck Inst Eisenforsch GmbH,NANOSCALE,8.307,2020-12-24,7,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/d0nr07632e,NaN,NaN,NaN,Fe,Mn,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c5cp03549j,Hungary,Univ Szeged,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2015-01-01,39,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c5cp03549j,NaN,NaN,NaN,C,Ce,O,Rh,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0cy00853b,NaN,NaN,CATALYSIS SCIENCE & TECHNOLOGY,6.177,NaN,8,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/d0cy00853b,NaN,NaN,NaN,Ni,V,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2018.03.245,Peoples R China,Shanghai Univ Elect Power,APPLIED SURFACE SCIENCE,7.392,2018-12-28,65,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apsusc.2018.03.245,NaN,NaN,NaN,N,Nb,O,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1002/smtd.201900709,Peoples R China,Chinese Acad Sci,SMALL METHODS,15.367,2019-11-28,26,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/smtd.201900709,NaN,NaN,NaN,Ag,Pd,Pt,None,None,None,None,None,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2019.135273,Peoples R China,Southeast Univ,ELECTROCHIMICA ACTA,7.336,2020-01-17,25,NaN,1.23,NaN,"In alkaline electrolyte, it shows the ORR performance (E-1/2 = 0.83 V vs RHE) comparable to Pt/C (E-1/2 = 0.85 V vs RHE), and the assembled zinc-air (Zn-air) battery displays an excellent durability with the open circuit voltage (1.23 V) decaying only by ca","Normal,only alkaline.",1,1,0,C,Cu,O,Zn,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
