,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_HWP,Alkaline_HWP,Neutral_HWP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.1016/j.jpowsour.2019.227036,Spain,CSIC,JOURNAL OF POWER SOURCES,9.794,2019-10-25,44,NaN,NaN,NaN,NrGO produced at 800 degrees C presents the best activity with half-wave potential of 0.76 V vs,No pH key word.10.1016/j.jpowsour.2019.227036,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.apcatb.2007.10.027,Peoples R China,E China Univ Sci & Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2008-03-01,67,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apcatb.2007.10.027,NaN,NaN,NaN,Cu,N,O,P,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpclett.9b02132,Peoples R China,Tsinghua Univ,JOURNAL OF PHYSICAL CHEMISTRY LETTERS,6.888,2019-11-25,29,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acs.jpclett.9b02132,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S0926-3373(98)00067-8,Czech Republic,Acad Sci Czech Republ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,1998-11-09,3,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/S0926-3373(98)00067-8,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2017.10.173,Peoples R China,Anhui Univ Technol,CHEMICAL ENGINEERING JOURNAL,16.744,2018-05-01,88,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cej.2017.10.173,NaN,NaN,NaN,C,Cr,I,N,O,Sn,V,None,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jp709588c,DC 20375 USA,USN,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2008-04-03,24,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/jp709588c,NaN,NaN,NaN,P,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7cp05147f,Peoples R China,Fuzhou Univ,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2017-10-14,39,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c7cp05147f,NaN,NaN,NaN,Cd,Co,Ni,O,S,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41467-017-01035-z,Germany,Tech Univ Berlin,NATURE COMMUNICATIONS,17.694,2017-10-16,624,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1038/s41467-017-01035-z,NaN,NaN,NaN,Ag,Au,C,Cu,Fe,Mn,N,Ni,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.jre.2020.11.011,Peoples R China,Chinese Res Inst Environm Sci,JOURNAL OF RARE EARTHS,4.632,2021-08-08,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jre.2020.11.011,NaN,NaN,NaN,C,Ce,La,Mn,Ni,O,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apmt.2018.09.008,Peoples R China,Chinese Acad Sci,APPLIED MATERIALS TODAY,8.663,2018-12-28,13,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apmt.2018.09.008,NaN,NaN,NaN,Fe,N,None,None,None,None,None,None,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apenergy.2017.02.059,Peoples R China,China Univ Min & Technol,APPLIED ENERGY,11.446,2017-05-03,15,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apenergy.2017.02.059,NaN,NaN,NaN,Al,C,Cs,Cu,O,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c0cp01759k,Peoples R China,Fuzhou Univ,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2011-01-01,18,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c0cp01759k,NaN,NaN,NaN,U,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.5b11786,Peoples R China,Beihang Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2016-02-17,211,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acsami.5b11786,NaN,NaN,NaN,C,Cl,F,Fe,N,O,P,V,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,10.1021/ja405439c,CA 90089 USA,Univ So Calif,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2013-07-10,33,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/ja405439c,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsaem.9b01588,Peoples R China,Tianjin Univ,ACS APPLIED ENERGY MATERIALS,6.959,2020-02-21,12,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acsaem.9b01588,NaN,NaN,NaN,Au,None,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ol026091h,Japan,Tohoku Pharmaceut Univ,ORGANIC LETTERS,6.072,2002-07-11,105,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/ol026091h,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10562-015-1511-x,OH 44203 USA,Babcock & Wilcox Power Generat Grp Inc,CATALYSIS LETTERS,2.936,2015-06-17,10,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1007/s10562-015-1511-x,NaN,NaN,NaN,N,O,V,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1945-7111/ac239a,Taiwan,Natl Taiwan Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2021-09-23,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/1945-7111/ac239a,NaN,NaN,NaN,C,Cu,He,N,O,P,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsaem.1c00404,Peoples R China,Univ Chinese Acad Sci,ACS APPLIED ENERGY MATERIALS,6.959,2021-11-02,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acsaem.1c00404,NaN,NaN,NaN,C,Fe,O,None,None,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1945-7111/ab7aa1,CO 80401 USA,Natl Renewable Energy Lab,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2020-03-30,23,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/1945-7111/ab7aa1,NaN,NaN,NaN,P,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.carbon.2021.10.004,Peoples R China,Jiangsu Univ,CARBON,11.307,2021-10-29,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.carbon.2021.10.004,NaN,NaN,NaN,C,N,Ni,Pt,None,None,None,None,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/cm011292l,Argentina,Univ Nacl Cordoba,CHEMISTRY OF MATERIALS,10.508,2002-05-01,138,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/cm011292l,NaN,NaN,NaN,Fe,O,Sr,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c7ta03553e,Peoples R China,Nanjing Tech Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2017-07-28,44,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c7ta03553e,NaN,NaN,NaN,Co,Li,O,None,None,None,None,None,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1246/bcsj.69.3367,JAPAN,TOKYO INST TECHNOL,BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN,5.121,1996-11-01,15,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1246/bcsj.69.3367,NaN,NaN,NaN,C,N,O,Sc,Sm,Zr,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2017.07.276,Peoples R China,Northeastern Univ Qinhuangdao,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2017-12-05,19,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jallcom.2017.07.276,NaN,NaN,NaN,Ag,Co,O,None,None,None,None,None,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.cplett.2021.139322,Peoples R China,Hubei Univ Educ,CHEMICAL PHYSICS LETTERS,2.719,2022-05-12,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cplett.2021.139322,NaN,NaN,NaN,Hg,N,O,Ti,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,10.1246/cl.1992.1025,NaN,NaN,CHEMISTRY LETTERS,1.715,1992-06-01,83,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1246/cl.1992.1025,NaN,NaN,NaN,N,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/0926-3373(94)00031-X,NaN,NaN,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,1994-12-31,46,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/0926-3373(94)00031-X,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2016.07.121,India,Goa Univ,APPLIED SURFACE SCIENCE,7.392,2016-11-02,39,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apsusc.2016.07.121,NaN,NaN,NaN,Pd,Rh,Ru,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.3390/molecules27041263,Peoples R China,Qiqihar Univ,MOLECULES,4.927,2022-03-13,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.3390/molecules27041263,NaN,NaN,NaN,C,N,Ni,O,S,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S0040-6031(02)00050-3,Belgium,Univ Catholique Louvain,THERMOCHIMICA ACTA,3.378,2002-06-18,14,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/S0040-6031(02)00050-3,NaN,NaN,NaN,B,Mo,O,Sn,U,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2007.04.048,MA 02115 USA,Northeastern Univ,ELECTROCHIMICA ACTA,7.336,2007-06-20,57,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.electacta.2007.04.048,NaN,NaN,NaN,C,Cl,Rh,Ru,S,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/er.8360,Pakistan,Virtual Univ Pakistan,INTERNATIONAL JOURNAL OF ENERGY RESEARCH,4.672,2022-07-22,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/er.8360,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ja403041g,RI 02912 USA,Brown Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2013-05-15,223,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/ja403041g,NaN,NaN,NaN,C,Cu,Fe,Ni,Pt,None,None,None,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1039/c5cy01508a,England,Univ Cambridge,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2016-01-01,23,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c5cy01508a,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jhazmat.2021.126715,Peoples R China,Jiangsu Univ,JOURNAL OF HAZARDOUS MATERIALS,14.224,2021-09-25,12,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jhazmat.2021.126715,NaN,NaN,NaN,Fe,Mo,N,O,P,S,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1021/acs.langmuir.0c00152,Japan,Hokkaido Univ,LANGMUIR,4.331,2020-04-28,9,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acs.langmuir.0c00152,NaN,NaN,NaN,Au,P,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acsaem.8b00669,SC 29208 USA,Univ South Carolina,ACS APPLIED ENERGY MATERIALS,6.959,2019-03-01,10,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acsaem.8b00669,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2017.04.012,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jpowsour.2017.04.012,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/celc.201700640,Peoples R China,Zhejiang Normal Univ,CHEMELECTROCHEM,4.782,2018-01-15,13,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/celc.201700640,NaN,NaN,NaN,Co,Pt,None,None,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.3390/nano10040742,Russia,Southern Fed Univ,NANOMATERIALS,5.719,2020-06-24,23,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.3390/nano10040742,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.apcatb.2022.121455,Peoples R China,Univ Jinan,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2022-06-20,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apcatb.2022.121455,NaN,NaN,NaN,C,Mo,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9nr09020g,Peoples R China,Harbin Inst Technol,NANOSCALE,8.307,2020-01-30,56,NaN,NaN,NaN,"The final product demonstrates considerable catalytic performance for the ORR with a half-wave potential of 0.85 V, preferable stability and increased poisoning tolerance by comparison to 20 wt% Pt/C, which stems from the 3D sandwich-like structure, N/Co-doping effect, large accessible surface area and hierarchical porous structures",No pH key word.10.1039/c9nr09020g,NaN,NaN,NaN,C,Co,N,P,U,Zn,None,None,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1006/jcat.1996.0300,NaN,NaN,JOURNAL OF CATALYSIS,8.047,1996-09-15,40,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1006/jcat.1996.0300,NaN,NaN,NaN,Mo,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal10080822,Malaysia,Univ Teknol PETRONAS,CATALYSTS,4.501,2020-09-14,5,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.3390/catal10080822,NaN,NaN,NaN,Mn,O,None,None,None,None,None,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/celc.201600460,France,Aix Marseille Univ,CHEMELECTROCHEM,4.782,2016-12-01,17,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/celc.201600460,NaN,NaN,NaN,C,Fe,Ni,O,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/09593330.2012.692715,Peoples R China,E China Univ Sci & Technol,ENVIRONMENTAL TECHNOLOGY,3.475,2013-03-05,16,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1080/09593330.2012.692715,NaN,NaN,NaN,C,O,S,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2022.121571,Peoples R China,China Univ Petr East China,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2022-07-08,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apcatb.2022.121571,NaN,NaN,NaN,Fe,Mo,O,P,S,V,W,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8cp01420e,Japan,Hirosaki Univ,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2018-08-02,12,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c8cp01420e,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jphotochem.2019.03.045,Peoples R China,Shanghai Inst Technol,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,5.141,2019-06-04,10,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jphotochem.2019.03.045,NaN,NaN,NaN,C,Fe,La,Ni,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1016/j.colsurfa.2010.06.003,Peoples R China,Inner Mongolia Univ Sci & Technol,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,5.518,2010-09-05,5,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.colsurfa.2010.06.003,NaN,NaN,NaN,Al,O,Si,None,None,None,None,None,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,10.1021/jacs.1c11126,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/jacs.1c11126,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S0167-2738(00)00393-3,England,Univ London Imperial Coll Sci Technol & Med,SOLID STATE IONICS,3.699,2000-11-01,176,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/S0167-2738(00)00393-3,NaN,NaN,NaN,C,O,S,Y,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2019.118276,Peoples R China,Jilin Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2019-12-24,31,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apcatb.2019.118276,NaN,NaN,NaN,Fe,N,O,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
