,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_HWP,Alkaline_HWP,Neutral_HWP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.1021/acs.chemmater.5b03262,Italy,Univ Naples Federico II,CHEMISTRY OF MATERIALS,10.508,2016-02-17,58,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acs.chemmater.5b03262,NaN,NaN,NaN,Ba,F,K,O,S,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6ra05523k,Peoples R China,Univ Sci & Technol China,RSC ADVANCES,4.036,2016-07-20,20,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c6ra05523k,NaN,NaN,NaN,C,N,S,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2007.03.064,Peoples R China,Univ Sci & Technol China,JOURNAL OF POWER SOURCES,9.794,2007-06-30,55,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jpowsour.2007.03.064,NaN,NaN,NaN,C,Pd,Pt,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1007/s10853-013-7620-2,Japan,Akita Univ,JOURNAL OF MATERIALS SCIENCE,4.682,2013-11-01,8,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1007/s10853-013-7620-2,NaN,NaN,NaN,Al,Cu,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S1872-2067(17)62982-6,Peoples R China,Jiangsu Univ,CHINESE JOURNAL OF CATALYSIS,12.92,2018-12-28,22,NaN,NaN,NaN,Ag/AgCl and a half-wave potential of -0.173 V vs,No pH key word.10.1016/S1872-2067(17)62982-6,NaN,NaN,NaN,C,Co,N,O,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1007/s10934-010-9441-x,Bulgaria,Bulgarian Acad Sci,JOURNAL OF POROUS MATERIALS,2.523,2012-03-28,13,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1007/s10934-010-9441-x,NaN,NaN,NaN,O,Zr,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.chemmater.6b02953,Peoples R China,Hong Kong Univ Sci & Technol,CHEMISTRY OF MATERIALS,10.508,2016-10-11,35,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acs.chemmater.6b02953,NaN,NaN,NaN,Ag,B,Ca,Ce,Co,Cr,Cu,F,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2020.126862,Canada,Nat Resources Canada NRCan,CHEMICAL ENGINEERING JOURNAL,16.744,2021-03-18,8,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cej.2020.126862,NaN,NaN,NaN,Mg,Ni,O,Pd,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.iecr.1c00699,Peoples R China,Qingdao Univ,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,4.326,2021-06-04,38,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acs.iecr.1c00699,NaN,NaN,NaN,Cs,Mn,O,V,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcata.2006.01.009,Bulgaria,Bulgarian Acad Sci,APPLIED CATALYSIS A-GENERAL,5.723,2006-03-21,73,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apcata.2006.01.009,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jechem.2019.01.022,Peoples R China,China Univ Petr East China,JOURNAL OF ENERGY CHEMISTRY,13.599,2019-11-11,45,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jechem.2019.01.022,NaN,NaN,NaN,Co,P,V,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/NCHEM.2835,CA 94720 USA,Univ Calif Berkeley,NATURE CHEMISTRY,24.274,2017-12-01,43,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1038/NCHEM.2835,NaN,NaN,NaN,N,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1557/jmr.2019.107,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1557/jmr.2019.107,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.201701724,NaN,NaN,"Small (Weinheim an der Bergstrasse, Germany)",15.153,2017-01-01,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/smll.201701724,NaN,NaN,NaN,C,Co,O,S,None,None,None,None,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,10.1039/c6ra07200c,India,CSIR Indian Inst Chem Technol,RSC ADVANCES,4.036,2016-06-01,22,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c6ra07200c,NaN,NaN,NaN,Mn,O,None,None,None,None,None,None,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2020.125097,Peoples R China,Jiangsu Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2020-06-15,27,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cej.2020.125097,NaN,NaN,NaN,C,Fe,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jece.2020.104957,Iran,Univ Tehran,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,7.968,2021-03-05,8,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jece.2020.104957,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/2.0311805jes,South Korea,Yonsei Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2018-05-22,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/2.0311805jes,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.11.035,Pakistan,Univ Engn & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2021-02-09,8,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.ijhydene.2020.11.035,NaN,NaN,NaN,C,F,Fe,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2020.147719,Peoples R China,Univ Shanghai Sci & Technol,APPLIED SURFACE SCIENCE,7.392,2020-12-03,13,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apsusc.2020.147719,NaN,NaN,NaN,Ce,O,W,None,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.ssi.2016.09.004,Taiwan,Natl Taipei Univ Technol,SOLID STATE IONICS,3.699,2016-11-23,8,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.ssi.2016.09.004,NaN,NaN,NaN,Cu,Fe,Mo,O,Sr,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2008.03.002,Poland,Jagiellonian Univ,CATALYSIS TODAY,6.562,2008-09-30,5,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cattod.2008.03.002,NaN,NaN,NaN,Mo,O,V,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1039/c4ra04417g,Peoples R China,Chinese Acad Sci,RSC ADVANCES,4.036,2014-09-17,11,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c4ra04417g,NaN,NaN,NaN,C,Cu,Pt,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.comptc.2022.113765,Peoples R China,Southwest Petr Univ,COMPUTATIONAL AND THEORETICAL CHEMISTRY,2.292,2022-07-03,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.comptc.2022.113765,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c4ta02282c,Peoples R China,Dalian Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2014-09-07,59,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c4ta02282c,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsaem.1c01919,Peoples R China,Hebei Univ Technol,ACS APPLIED ENERGY MATERIALS,6.959,2021-11-26,3,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acsaem.1c01919,NaN,NaN,NaN,N,O,Pd,Pt,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1007/s12274-022-4207-8,Peoples R China,Northwestern Polytech Univ,NANO RESEARCH,10.269,2022-04-28,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1007/s12274-022-4207-8,NaN,NaN,NaN,C,Ce,Ni,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2022.03.0940360-3199,Thailand,Chiang Mai Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2022-06-08,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.ijhydene.2022.03.0940360-3199,NaN,NaN,NaN,C,O,Pd,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.electacta.2010.08.083,Peoples R China,Chinese Acad Sci,ELECTROCHIMICA ACTA,7.336,2010-12-15,21,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.electacta.2010.08.083,NaN,NaN,NaN,Au,C,Ru,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8cp01294f,Peoples R China,Jilin Univ,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2018-12-28,15,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c8cp01294f,NaN,NaN,NaN,Al,As,C,Ga,Ge,Mo,N,O,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2019.02.007,Peoples R China,Chinese Acad Sci,APPLIED SURFACE SCIENCE,7.392,2019-03-28,18,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apsusc.2019.02.007,NaN,NaN,NaN,B,C,Cl,N,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S0166-9834(00)82565-8,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/S0166-9834(00)82565-8,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c1jm13665h,Germany,Univ Bayreuth,JOURNAL OF MATERIALS CHEMISTRY,6.626,2011-12-21,39,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c1jm13665h,NaN,NaN,NaN,C,N,Pd,Si,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10008-013-2356-0,Peoples R China,Northwest Normal Univ,JOURNAL OF SOLID STATE ELECTROCHEMISTRY,2.747,2014-06-18,13,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1007/s10008-013-2356-0,NaN,NaN,NaN,C,O,None,None,None,None,None,None,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.elecom.2008.11.031,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.elecom.2008.11.031,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2dt00114d,Peoples R China,Beijing Inst Technol,DALTON TRANSACTIONS,4.569,2022-03-31,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/d2dt00114d,NaN,NaN,NaN,C,Fe,O,Ti,Zn,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/2.0571602jes,Japan,Univ Yamanashi,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2016-01-01,12,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/2.0571602jes,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8ta08337a,Peoples R China,Zhejiang Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2018-12-28,70,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c8ta08337a,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.1c03465,Japan,Kyoto Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2021-07-21,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acsami.1c03465,NaN,NaN,NaN,Co,Fe,Mn,N,O,Sr,Ti,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apt.2020.01.001,Japan,Nagoya Inst Technol,ADVANCED POWDER TECHNOLOGY,4.969,2020-07-28,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apt.2020.01.001,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2005.09.040,Brazil,Univ Sao Paulo,JOURNAL OF POWER SOURCES,9.794,2006-07-14,61,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jpowsour.2005.09.040,NaN,NaN,NaN,B,C,Ru,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1039/b814742f,India,Indian Inst Sci,DALTON TRANSACTIONS,4.569,2009-01-01,49,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/b814742f,NaN,NaN,NaN,Hf,O,Pd,Ti,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2021.151431,Poland,Univ Gdansk,APPLIED SURFACE SCIENCE,7.392,2021-12-27,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apsusc.2021.151431,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ra09294d,Germany,Tech Univ Berlin,RSC ADVANCES,4.036,2022-03-12,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/d1ra09294d,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jes.2014.12.015,Peoples R China,Harbin Inst Technol,JOURNAL OF ENVIRONMENTAL SCIENCES,6.796,2015-08-26,36,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jes.2014.12.015,NaN,NaN,NaN,B,Cl,O,S,Zn,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.snb.2018.02.103,Peoples R China,Chinese Acad Sci,SENSORS AND ACTUATORS B-CHEMICAL,9.221,2018-04-02,16,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.snb.2018.02.103,NaN,NaN,NaN,C,O,W,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/d1nr07613b,Peoples R China,Hong Kong Polytech Univ,NANOSCALE,8.307,2022-01-31,2,NaN,1.01,NaN,"Significantly, from experimental and theoretical investigations, the highly porous structure, highly dispersed ultrafine Mo2C and the N and P co-doping in the Mo2C@NPC lead to the remarkable ORR activity with an onset potential of similar to 1.01 V, a half-wave potential of similar to 0.90 V and a Tafel slope of 51.7 mV dec(-1) at 1600 rpm in 0.1 M KOH","Normal,only alkaline.",1,1,0,C,Mo,P,None,None,None,None,None,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/adma.201803339,Peoples R China,Soochow Univ,ADVANCED MATERIALS,32.086,2019-02-19,45,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/adma.201803339,NaN,NaN,NaN,C,Ir,N,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.fuel.2010.03.043,Spain,CSIC,FUEL,8.035,2010-11-01,73,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.fuel.2010.03.043,NaN,NaN,NaN,Al,C,Ni,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c8ta01334a,Peoples R China,Nankai Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2018-12-28,67,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c8ta01334a,NaN,NaN,NaN,Fe,Ni,P,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.electacta.2017.06.066,PA 15213 USA,Carnegie Mellon Univ,ELECTROCHIMICA ACTA,7.336,2017-08-24,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.electacta.2017.06.066,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.jcat.2014.12.012,Denmark,Tech Univ Denmark,JOURNAL OF CATALYSIS,8.047,2015-08-01,67,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jcat.2014.12.012,NaN,NaN,NaN,Gd,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.carbon.2019.02.006,Peoples R China,Wenzhou Univ,CARBON,11.307,2019-05-15,121,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.carbon.2019.02.006,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2019.143987,Peoples R China,Wuhan Univ Technol,APPLIED SURFACE SCIENCE,7.392,2019-12-06,62,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apsusc.2019.143987,NaN,NaN,NaN,B,C,N,O,P,S,Ti,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
