Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1016/j.ijhydene.2016.11.078,Turkey,Osmaniye Korkut Ata Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/10/2017,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2016.11.078,NaN,NaN,NaN,C,Fe,Zn,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,10.1039/d1nj02401a,Iran,Tarbiat Madares Univ,NEW JOURNAL OF CHEMISTRY,3.925,8/2/2021,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1nj02401a,NaN,NaN,NaN,Cu,F,Mo,O,P,W,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/jctb.4992,Mexico,Univ Autonoma Metropolitana Iztapalapa,JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,3.709,8/3/2016,19,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/jctb.4992,NaN,NaN,NaN,Cd,Cu,Ni,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcat.2016.11.007,Peoples R China,Chongqing Univ,JOURNAL OF CATALYSIS,8.047,12/28/2018,46,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jcat.2016.11.007,NaN,NaN,NaN,Bi,Ga,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1016/j.apsusc.2022.152419,Peoples R China,Jilin Univ,APPLIED SURFACE SCIENCE,7.392,6/2/2022,0,NaN,NaN,NaN,It realizes 165 mV decreased overpotential at 10 mA cm(-2) and a stable durability over 40 h continuous operation at 14 mA cm(-2) without observable fading,No pH key word.10.1016/j.apsusc.2022.152419,NaN,NaN,NaN,Nb,P,S,Se,None,None,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.09.151,India,SRM Inst Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/11/2021,12,281,NaN,NaN,"Precisely, CoS2/MoS2@N-rGO-MWCNT exhibited smaller tafel slope 73 mV dec(-1) at overpotential 281 mV for current density 10 mA cm(-2) and the substantial stability of 14 h is recorded in 0.5 M H2SO4 medium, results suggest that catalyst is viable alternate for HER","Normal,only acid.",1,0,0,C,Co,Mo,N,S,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10.3390/coatings12050548,Pakistan,Govt Coll Univ,COATINGS,3.236,6/8/2022,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/coatings12050548,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2022.135757,Peoples R China,Nanjing Univ Posts & Telecommun NJUPT,CHEMICAL ENGINEERING JOURNAL,16.744,7/16/2022,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2022.135757,NaN,NaN,NaN,Mo,S,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8ee03673j,NJ 08544 USA,Princeton Univ,ENERGY & ENVIRONMENTAL SCIENCE,39.714,4/10/2019,34,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8ee03673j,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/d2ra01865a,Peoples R China,Chengdu Technol Univ,RSC ADVANCES,4.036,6/20/2022,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d2ra01865a,NaN,NaN,NaN,Co,S,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.8b04528,Peoples R China,Soochow Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,12/28/2018,34,125,NaN,NaN,"They exhibit excellent performance for HER with a low overpotential of 125 mV at 10 mA cm(-2), a small Tafel slope of 66 mV dec(-1), and an excellent stability in acidic electrolytes","Normal,only acid.",0,0,0,C,Mo,O,None,None,None,None,None,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.201600423,Peoples R China,Peking Univ,ADVANCED ENERGY MATERIALS,29.698,9/7/2016,467,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/aenm.201600423,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpcc.1c02352,Peoples R China,Yangzhou Univ,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,7/7/2021,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpcc.1c02352,NaN,NaN,NaN,Co,Mn,S,Ti,V,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2020.148347,South Korea,Yeungnam Univ,APPLIED SURFACE SCIENCE,7.392,2/10/2021,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2020.148347,NaN,NaN,NaN,Fe,O,Pt,S,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.susc.2018.10.021,Germany,Max Planck Inst Chem Energy Convers,SURFACE SCIENCE,2.07,3/20/2019,20,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.susc.2018.10.021,NaN,NaN,NaN,C,Ir,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1002/er.8013,Peoples R China,Univ Sci & Technol Beijing,INTERNATIONAL JOURNAL OF ENERGY RESEARCH,4.672,5/7/2022,0,NaN,NaN,NaN,"This strategy is conducive to the distinct enhancement in HER catalytic activity, featuring the lower overpotential of 156 mV at the current density of 10 mA cm(-2) than that of Co0.85Se (288 mV)",No pH key word.10.1002/er.8013,NaN,NaN,NaN,Co,Se,None,None,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1021/la203625e,Germany,Max Planck Inst Eisenforsch GmbH,LANGMUIR,4.331,3/10/2012,59,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/la203625e,NaN,NaN,NaN,Au,Cu,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,10.1039/d1qi00516b,Peoples R China,Tianjin Normal Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,7/7/2021,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1qi00516b,NaN,NaN,NaN,Cu,None,None,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.ijhydene.2020.11.004,India,Alagappa Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2/3/2021,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2020.11.004,NaN,NaN,NaN,Cu,S,Sn,None,None,None,None,None,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.electacta.2021.138168,South Korea,Yeungnam Univ,ELECTROCHIMICA ACTA,7.336,5/11/2021,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.electacta.2021.138168,NaN,NaN,NaN,Co,Mn,Ni,O,None,None,None,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2013.06.017,CT 06511 USA,Yale Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,11/1/2013,56,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2013.06.017,NaN,NaN,NaN,C,Cu,Ni,O,P,Pd,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.joule.2022.04.011,Peoples R China,Nanjing Univ,JOULE,46.048,6/15/2022,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.joule.2022.04.011,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8cc03631d,OH 43210 USA,Ohio State Univ,CHEMICAL COMMUNICATIONS,6.065,12/28/2018,16,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8cc03631d,NaN,NaN,NaN,B,N,None,None,None,None,None,None,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.10.136,Iran,Sharif Univ Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,1/9/2022,0,NaN,NaN,NaN,"Thus, a trace amount of loaded catalyst is enough to reach the benchmark current density of 10 mA/cm2 towards H2 production with a low overpotential of 137 mV vs",No pH key word.10.1016/j.ijhydene.2021.10.136,NaN,NaN,NaN,C,Mo,S,None,None,None,None,None,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8cy01645c,Japan,Keio Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,12/28/2018,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c8cy01645c,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c3cp55230f,England,Univ Oxford,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,1/1/2014,59,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c3cp55230f,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ee01339c,MI 48109 USA,Univ Michigan,ENERGY & ENVIRONMENTAL SCIENCE,39.714,10/4/2019,39,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9ee01339c,NaN,NaN,NaN,C,Ga,N,O,Sn,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1039/c5ta04422g,Peoples R China,Wuhan Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,1/1/2015,47,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c5ta04422g,NaN,NaN,NaN,Ac,Ag,O,P,S,W,None,None,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.202203921,Peoples R China,Huazhong Univ Sci & Technol,ADVANCED FUNCTIONAL MATERIALS,19.924,6/26/2022,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/adfm.202203921,NaN,NaN,NaN,C,Fe,Pd,None,None,None,None,None,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,10.1039/c9dt03028j,Taiwan,Natl Taiwan Univ Sci & Technol,DALTON TRANSACTIONS,4.569,10/21/2019,7,NaN,NaN,NaN,"By rationally tuning the Ni/Fe ratio in deep eutectic solvent plating solution, the best oxygen evolution reaction performance was achieved by a Ni75Fe25 catalyst, which requires only a 316 mV overpotential to reach a current density of 10 mA cm(-2), while its Tafel slope is as low as 62 mV dec(-1)",No pH key word.10.1039/c9dt03028j,NaN,NaN,NaN,Fe,Ni,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,10.1039/c9dt03028j,Taiwan,Natl Taiwan Univ Sci & Technol,DALTON TRANSACTIONS,4.569,10/21/2019,7,NaN,NaN,NaN,"This catalyst can operate at 10 mA cm(-2) with negligible activity degradation for over 10 h, promising its potential use as a low-cost, high-performance and stable electrocatalyst in water splitting devices.",No pH key word.10.1039/c9dt03028j,NaN,NaN,NaN,Fe,Ni,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1002/smll.201700111,Peoples R China,Univ Sci & Technol China,SMALL,15.153,6/6/2017,57,NaN,NaN,NaN,The MoSx/CNTs hybrid catalyst prepared at 300 degrees C exhibits a low overpotential of 168 mV at the current density of 10 mA cm(-2) with a small Tafel slope of 36 mV dec(-1),No pH key word.10.1002/smll.201700111,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,10.1039/d1se01272j,Japan,Kyoto Univ,SUSTAINABLE ENERGY & FUELS,6.813,11/14/2021,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1se01272j,NaN,NaN,NaN,Ba,N,Nb,O,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1007/s40843-021-1926-9,Peoples R China,Univ Jinan,SCIENCE CHINA-MATERIALS,8.64,1/10/2022,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s40843-021-1926-9,NaN,NaN,NaN,Cl,Fe,Ni,Zn,None,None,None,None,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1063/5.0032172,NY 14627 USA,Univ Rochester,JOURNAL OF CHEMICAL PHYSICS,4.304,2/9/2021,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1063/5.0032172,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/batteries4030034,FL 32310 USA,FAMU FSU Coll Engn,BATTERIES-BASEL,5.938,10/3/2018,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/batteries4030034,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.ijhydene.2017.08.096,Mexico,Univ Autonoma Metropolitana Iztapalapa,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,1/12/2018,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2017.08.096,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41598-018-27082-0,Italy,Ist Nazl Geofis & Vulcanol,SCIENTIFIC REPORTS,4.996,12/28/2018,33,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1038/s41598-018-27082-0,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2022.165450,Peoples R China,Beijing Jiaotong Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,6/12/2022,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jallcom.2022.165450,NaN,NaN,NaN,Au,C,Si,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.8b17663,Peoples R China,Chinese Acad Sci,ACS APPLIED MATERIALS & INTERFACES,10.383,1/28/2019,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.8b17663,NaN,NaN,NaN,Au,Ca,Cu,In,S,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9se00214f,France,Sorbonne Univ,SUSTAINABLE ENERGY & FUELS,6.813,7/11/2019,7,NaN,NaN,NaN,The FeNC-CNF electrode compares well with Ag and Au electrodes with a very high selectivity for CO production (FY for CO of almost 90%) and current densities above 10 mA cm(-2) at -0.7 V vs,No pH key word.10.1039/c9se00214f,NaN,NaN,NaN,Ag,Au,C,N,O,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1039/c9na00018f,India,Siksha O Anusandhan Deemed Be Univ,NANOSCALE ADVANCES,5.598,8/8/2019,44,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9na00018f,NaN,NaN,NaN,C,F,Fe,N,Ni,O,P,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.jechem.2020.02.006,Peoples R China,Guangxi Normal Univ,JOURNAL OF ENERGY CHEMISTRY,13.599,6/30/2020,35,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jechem.2020.02.006,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.electacta.2020.137038,Peoples R China,Kunming Univ Sci & Technol,ELECTROCHIMICA ACTA,7.336,11/3/2020,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.electacta.2020.137038,NaN,NaN,NaN,Co,Fe,O,S,None,None,None,None,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.scib.2019.04.005,Peoples R China,Wuhan Univ Technol,SCIENCE BULLETIN,20.577,7/9/2019,32,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.scib.2019.04.005,NaN,NaN,NaN,Cr,Mo,Si,Ta,W,None,None,None,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cphc.201100245,Germany,Univ Jena,CHEMPHYSCHEM,3.52,8/17/2011,77,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cphc.201100245,NaN,NaN,NaN,Br,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2017.04.024,Portugal,Univ Porto,CHEMICAL ENGINEERING JOURNAL,16.744,8/15/2017,46,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2017.04.024,NaN,NaN,NaN,C,K,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/ma6083194,Peoples R China,City Univ Hong Kong,MATERIALS,3.748,8/1/2013,50,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/ma6083194,NaN,NaN,NaN,O,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,10.1021/acs.inorgchem.1c01193,Peoples R China,Chongqing Univ,INORGANIC CHEMISTRY,5.436,7/26/2021,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.inorgchem.1c01193,NaN,NaN,NaN,C,Mo,S,Ti,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.fuel.2019.03.146,India,TERI,FUEL,8.035,6/4/2019,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuel.2019.03.146,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acscatal.7b03594,Peoples R China,Qingdao Univ,ACS CATALYSIS,13.7,12/28/2018,392,NaN,NaN,NaN,"Such P-Co3O4/NF also performs efficiently for hydrogen evolution reaction, and a two-electrode alkaline electrolyzer assembled by P-8.6-Co3O4/NF as both anode and cathode needs only 1.63 V to reach a water-splitting current of 10 mA cm(-2).",Error in finding OVP values.10.1021/acscatal.7b03594,NaN,NaN,NaN,Co,O,P,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
