,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1002/anie.202003651,Peoples R China,Xiamen Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2020-06-01,50,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/anie.202003651,NaN,NaN,NaN,Fe,N,O,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41467-018-06416-6,Germany,Univ Rostock,NATURE COMMUNICATIONS,17.694,2018-12-28,92,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1038/s41467-018-06416-6,NaN,NaN,NaN,N,Ru,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9se00398c,Peoples R China,Nanjing Univ Posts & Telecommun,SUSTAINABLE ENERGY & FUELS,6.813,2019-10-11,1,NaN,NaN,NaN,"The Co:ZnS/CoS2 heterostructure nanowires presented superior HER activity with an overpotential (eta) of 78 mV at the current density of 10 mA cm(-2) and a Tafel slope of only 56 mV dec(-1), which was smaller than that obtained in previous reports for similar materials",No pH key word.10.1039/c9se00398c,NaN,NaN,NaN,Co,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.jelechem.2017.09.032,Sweden,Chalmers Univ Technol,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,2018-07-06,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jelechem.2017.09.032,NaN,NaN,NaN,Cr,Fe,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal12060601,Peoples R China,Qilu Univ Technol,CATALYSTS,4.501,2022-07-03,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal12060601,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cattod.2020.06.063,Peoples R China,Chinese Acad Sci,CATALYSIS TODAY,6.562,2021-07-10,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cattod.2020.06.063,NaN,NaN,NaN,C,Mn,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2019.03.093,Peoples R China,Southwest Univ,NANO ENERGY,19.069,2019-06-04,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.nanoen.2019.03.093,NaN,NaN,NaN,Au,Mo,S,None,None,None,None,None,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cnma.202100194,Peoples R China,Dalian Univ Technol,CHEMNANOMAT,3.82,2021-07-30,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cnma.202100194,NaN,NaN,NaN,Al,Fe,Ni,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2010.02.108,Peoples R China,Xi An Jiao Tong Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2010-05-01,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2010.02.108,NaN,NaN,NaN,C,N,Na,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1nr04683g,Peoples R China,Univ Jinan,NANOSCALE,8.307,2021-10-22,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1nr04683g,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.bbabio.2019.148060,Germany,Free Univ Berlin,BIOCHIMICA ET BIOPHYSICA ACTA-BIOENERGETICS,4.428,2020-01-09,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.bbabio.2019.148060,NaN,NaN,NaN,Fe,I,Mn,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S1872-2067(19)63430-3,Peoples R China,Changzhou Univ,CHINESE JOURNAL OF CATALYSIS,12.92,2019-11-19,81,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S1872-2067(19)63430-3,NaN,NaN,NaN,C,Co,I,N,P,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.201903120,Peoples R China,Peking Univ,ADVANCED ENERGY MATERIALS,29.698,2020-02-18,314,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/aenm.201903120,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1089/ars.2005.7.348,OH 44106 USA,Case Western Reserve Univ,ANTIOXIDANTS & REDOX SIGNALING,7.468,2005-03-01,323,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1089/ars.2005.7.348,NaN,NaN,NaN,O,S,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/nano10091790,Kazakhstan,al Farabi Kazakh Natl Univ,NANOMATERIALS,5.719,2020-11-03,47,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/nano10091790,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsenergylett.8b02303,South Korea,Sungkyunkwan Univ,ACS ENERGY LETTERS,23.991,2019-02-05,73,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsenergylett.8b02303,NaN,NaN,NaN,Bi,Ca,O,Sn,V,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1016/j.ijhydene.2014.10.054,South Korea,Kyonggi Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2015-02-22,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2014.10.054,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9cy00555b,Peoples R China,Jinan Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2019-07-24,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9cy00555b,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ta06243c,Peoples R China,Zhejiang Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2021-11-14,0,NaN,NaN,NaN,The fabricated WS2-V2O3 catalyst exhibits excellent HER electrocatalytic activity with a Tafel slope of 87 mV dec(-1) and a small overpotential of 89 mV to reach 10 mA cm(-2),No pH key word.10.1039/d1ta06243c,NaN,NaN,NaN,S,Y,None,None,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.ijhydene.2017.05.222,England,Univ Leeds,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2017-09-07,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2017.05.222,NaN,NaN,NaN,C,Ca,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2019.05.013,Qatar,Qatar Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2019-07-09,19,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2019.05.013,NaN,NaN,NaN,C,Co,Ni,O,None,None,None,None,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.rser.2021.112052,Peoples R China,Tianjin Univ,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,16.799,2022-05-06,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.rser.2021.112052,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.chemphys.2022.111607,Pakistan,Hazara Univ,CHEMICAL PHYSICS,2.552,2022-08-13,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemphys.2022.111607,NaN,NaN,NaN,B,Hf,N,V,Zr,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.11.147,South Korea,Yeungnam Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2021-05-11,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2020.11.147,NaN,NaN,NaN,Mn,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1149/1945-7111/ac0063,Peoples R China,Univ Sci & Technol Beijing,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2021-06-09,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/1945-7111/ac0063,NaN,NaN,NaN,Mo,Ni,S,None,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2014.09.012,South Africa,North West Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2014-10-31,19,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2014.09.012,NaN,NaN,NaN,O,S,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpcc.8b07763,India,Thiruvalluvar Univ,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2018-11-13,60,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpcc.8b07763,NaN,NaN,NaN,Co,Ni,Se,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0se01543a,India,Inst Nano Sci & Technol,SUSTAINABLE ENERGY & FUELS,6.813,2021-03-19,9,NaN,NaN,NaN,RHE at a 10 mA cm(-2) current density,No pH key word.10.1039/d0se01543a,NaN,NaN,NaN,C,Co,Mo,S,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/adma.201602502,Peoples R China,Shanghai Jiao Tong Univ,ADVANCED MATERIALS,32.086,2016-10-26,116,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/adma.201602502,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9nh00485h,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9nh00485h,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2020.147982,Peoples R China,Xinyang Normal Univ,APPLIED SURFACE SCIENCE,7.392,2020-12-03,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2020.147982,NaN,NaN,NaN,C,Co,N,V,None,None,None,None,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2011.06.085,Italy,Italian Inst Technol,CHEMICAL ENGINEERING JOURNAL,16.744,2012-02-16,46,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2011.06.085,NaN,NaN,NaN,C,Cl,O,S,Zn,None,None,None,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2015.04.139,KS 66506 USA,Kansas State Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2015-07-22,20,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2015.04.139,NaN,NaN,NaN,Ni,None,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.0c03426,Peoples R China,Sun Yat Sen Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2020-06-17,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.0c03426,NaN,NaN,NaN,Mg,Zn,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1109/TPS.2014.2337351,Taiwan,Natl Cheng Kung Univ,IEEE TRANSACTIONS ON PLASMA SCIENCE,1.368,2015-01-07,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1109/TPS.2014.2337351,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/aenm.201602251,Germany,Max Planck Inst Solid State Res,ADVANCED ENERGY MATERIALS,29.698,2017-06-21,193,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/aenm.201602251,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.colsurfa.2021.126529,Peoples R China,53 Zhengzhou Rd,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,5.518,2021-05-22,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.colsurfa.2021.126529,NaN,NaN,NaN,Mo,N,S,None,None,None,None,None,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.12.146,NE 68182 USA,Univ Nebraska Lincoln,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2021-03-31,39,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2020.12.146,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.scitotenv.2020.138517,Peoples R China,Zhejiang Univ Technol,SCIENCE OF THE TOTAL ENVIRONMENT,10.753,2020-06-16,18,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.scitotenv.2020.138517,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apenergy.2015.02.049,Switzerland,Simons Stotz & Co Sustainable Practices 3SP,APPLIED ENERGY,11.446,2015-11-01,73,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apenergy.2015.02.049,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.carbon.2022.04.022,Peoples R China,Liaocheng Univ,CARBON,11.307,2022-06-17,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.carbon.2022.04.022,NaN,NaN,NaN,C,Fe,N,O,P,Si,None,None,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.apcatb.2022.121534,Peoples R China,Univ Sci & Technol China,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2022-06-24,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2022.121534,NaN,NaN,NaN,Co,Pt,S,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2015.04.033,Peoples R China,Shanghai Jiao Tong Univ,NANO ENERGY,19.069,2015-07-01,74,80.0,NaN,NaN,"MoS2-CPs can function as largearea working electrodes for HER with an overpotential (at 10 mA/cm(2)) of 80 mV in acid media and 186 mV in basic media, surpassing the Mo-based catalysts ever reported thus far in acid and basic solution respectively","Normal,only acid.",1,1,1,C,Mo,S,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.01.176,Peoples R China,Tianjin Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2020-04-21,18,147.0,NaN,NaN,"The obtained hybrids modified electrode exhibits a high HER catalytic activity with a low overpotential of 147 mV at the current density of 10 mA cm(-2), a small Tafel slope of 49.5 mV dec(-1), as well as good electrochemical stability in acidic electrolyte","Normal,only acid.",0,0,0,C,Mo,S,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2020.01.176,Peoples R China,Tianjin Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2020-04-21,18,NaN,NaN,NaN,"Meanwhile, the catalyst shows remarkable OER activity with a low overpotential of 347 mV at 10 mA cm(-2)",No pH key word.10.1016/j.ijhydene.2020.01.176,NaN,NaN,NaN,C,Mo,S,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1002/anie.200902455,Netherlands,Univ Amsterdam,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2009-01-01,64,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/anie.200902455,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2022.01.220,Peoples R China,Minist Educ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2022-06-01,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2022.01.220,NaN,NaN,NaN,C,Fe,Ni,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s13738-020-01986-z,Iran,Isfahan Univ Technol,JOURNAL OF THE IRANIAN CHEMICAL SOCIETY,2.271,2020-07-22,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s13738-020-01986-z,NaN,NaN,NaN,K,Mn,Na,O,Ti,W,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.inorgchem.5b01125,MI 48202 USA,Wayne State Univ,INORGANIC CHEMISTRY,5.436,2015-08-17,50,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.inorgchem.5b01125,NaN,NaN,NaN,Am,Ni,O,P,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1063/1.5035541,South Africa,Univ South Africa UNISA,NaN,0.0,2018-10-11,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1063/1.5035541,NaN,NaN,NaN,O,W,None,None,None,None,None,None,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcata.2016.01.022,Peoples R China,China Jiliang Univ,APPLIED CATALYSIS A-GENERAL,5.723,2016-07-05,52,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcata.2016.01.022,NaN,NaN,NaN,Cr,I,Mo,O,Se,Ti,V,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2020.119858,Peoples R China,Univ Nottingham Ningbo China,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2021-03-19,24,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2020.119858,NaN,NaN,NaN,C,Ca,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
