Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
1,10.1039/c9ra07499f,Peoples R China,Nanjing Univ,RSC ADVANCES,4.036,12/6/2019,25,NaN,NaN,NaN,"Fe2Ni MOF/NF provides a current density of 10 mA cm(-2) at a low overpotential of 222 mV, and its Tafel slope is also very small, reaching 42.39 mV dec(-1)",No pH key word.10.1039/c9ra07499f,NaN,NaN,NaN,Fe,Ni,None,None,None,None,None,None,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2020.08.237,Singapore,Natl Univ Singapore,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,12/16/2020,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2020.08.237,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10854-021-05800-1,Peoples R China,Northeast Petr Univ,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,2.779,5/6/2021,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10854-021-05800-1,NaN,NaN,NaN,Ni,O,Pt,Ti,None,None,None,None,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.colsurfa.2020.124912,Peoples R China,Shanghai Univ Elect Power,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,5.518,7/14/2020,32,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.colsurfa.2020.124912,NaN,NaN,NaN,C,N,Ni,O,S,None,None,None,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10.1039/c4ta06634k,Peoples R China,Shanghai Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,1/1/2015,146,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c4ta06634k,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2019.02.106,Turkey,Kocaeli Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/3/2020,29,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2019.02.106,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.cej.2020.127958,South Korea,Pusan Natl Univ,CHEMICAL ENGINEERING JOURNAL,16.744,5/15/2021,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2020.127958,NaN,NaN,NaN,Co,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jelechem.2017.01.047,Peoples R China,Hunan Normal Univ,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,2/15/2017,28,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jelechem.2017.01.047,NaN,NaN,NaN,C,N,Ni,None,None,None,None,None,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2020.128272,Israel,Technion Israel Inst Technol,CHEMICAL ENGINEERING JOURNAL,16.744,3/28/2021,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2020.128272,NaN,NaN,NaN,C,O,Pd,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cphc.201500944,India,Indian Inst Technol,CHEMPHYSCHEM,3.52,2/3/2016,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cphc.201500944,NaN,NaN,NaN,Cu,O,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1080/07055900.2012.752196,Mexico,Soma,THIRD TEXT,0.77,3/5/2013,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1080/07055900.2012.752196,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.catcom.2019.03.024,Peoples R China,State Key Lab Petr Pollut Control,CATALYSIS COMMUNICATIONS,3.51,6/4/2019,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.catcom.2019.03.024,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ma00680k,India,Indian Inst Technol Kharagpur,MATERIALS ADVANCES,0.52,12/27/2021,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1ma00680k,NaN,NaN,NaN,N,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.jtice.2019.01.023,Peoples R China,Xuzhou Univ Technol,JOURNAL OF THE TAIWAN INSTITUTE OF CHEMICAL ENGINEERS,5.477,5/1/2019,12,NaN,NaN,NaN,"As a result, owing to the composition and structure features, a relatively low overpotential of 237 mV is required for the optimized Ni1FE0.8 P NSs to achieve a current density of 10 mA cm(-2), and the Tafel slope is only 39.7 mV dec(-1), both of which are superior to Ir/C catalyst",No pH key word.10.1016/j.jtice.2019.01.023,NaN,NaN,NaN,B,C,F,Fe,Na,Ni,P,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/cssc.201601408,CO 80401 USA,Natl Renewable Energy Lab,CHEMSUSCHEM,9.14,4/5/2017,24,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cssc.201601408,NaN,NaN,NaN,As,Ga,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9nr06378a,India,SOA Deemed Univ,NANOSCALE,8.307,1/29/2020,49,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9nr06378a,NaN,NaN,NaN,B,C,O,Pb,Ti,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1149/1945-7111/abde7b,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/1945-7111/abde7b,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acssuschemeng.1c00521,Peoples R China,Southwest Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,5/26/2021,5,NaN,97,NaN,"Benefiting from the synergistic effect of Fe and Mn species and nonmetal atoms, in 1.0 M KOH solutions, FeMnOx efficiently drives the OER with an overpotential of 220 mV at 10 mA cm(-2), and P-FeMnOx is helpful for both the OER and the HER (251 and 97 mV @ 10 mA cm(-2)) catalysis","Normal,only alkaline.",1,1,0,Fe,Mn,Ni,O,P,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,10.1021/acssuschemeng.0c08147,Peoples R China,Southeast Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,3/17/2021,14,81,NaN,NaN,"Specifically, by further acidification to activate NiFe metal ions on the NFF backbone, and then to generate active NFF-MOF species through the participation of the organic ligand, the resulting NFF-MOF material exhibits significantly improved electrocatalytic performance toward the hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) with ultralow overpotentials of 81 and 250 mV at a current density of 10 mA cm(-2), respectively","Normal,only acid.",1,1,0,Fe,Ni,N,C,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d0ta09644j,Peoples R China,China Univ Petr East China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,1/12/2021,12,40,17,NaN,"The Rh2P/NPC composite exhibits an unprecedented HER activity with small overpotentials at 10 mA cm(-2) (40 mV in 0.5 M H2SO4 and 17 mV in 1 M KOH), as well as superior stability in both acidic and alkaline media","Normal,acid and alkaline.",0,0,1,C,N,O,P,Rh,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1042/BST20170298,South Korea,Ewha Womans Univ,BIOCHEMICAL SOCIETY TRANSACTIONS,4.919,12/28/2018,16,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1042/BST20170298,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2012.03.093,Germany,Rhein Westfal TH Aachen,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,7/1/2012,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2012.03.093,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1134/S0040579508010016,Russia,Russian Acad Sci,THEORETICAL FOUNDATIONS OF CHEMICAL ENGINEERING,0.924,1/1/2008,24,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1134/S0040579508010016,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2019.02.065,South Korea,Myongji Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,4/5/2019,40,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jcis.2019.02.065,NaN,NaN,NaN,B,C,Co,Fe,Na,O,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.04.237,Greece,Western Macedonia Univ Appl Sci,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,4/22/2020,47,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2019.04.237,NaN,NaN,NaN,C,Ni,O,Y,Zr,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.12.216,Peoples R China,South China Agr Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,4/1/2022,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2021.12.216,NaN,NaN,NaN,Cd,S,None,None,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10.1021/jacs.5b03737,England,Univ Cambridge,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,7/8/2015,167,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jacs.5b03737,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/anie.201001160,Switzerland,Paul Scherrer Inst,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,1/1/2010,28,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/anie.201001160,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.10.250,Peoples R China,Donghua Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2/9/2021,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2020.10.250,NaN,NaN,NaN,F,O,Ta,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1021/acs.macromol.8b02023,Peoples R China,Shaanxi Normal Univ,MACROMOLECULES,6.057,1/4/2019,79,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.macromol.8b02023,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/ma13132924,Peoples R China,Hunan Univ,MATERIALS,3.748,8/13/2020,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/ma13132924,NaN,NaN,NaN,C,Cr,I,V,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6nr05742j,CO 80303 USA,Univ Colorado,NANOSCALE,8.307,11/16/2016,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c6nr05742j,NaN,NaN,NaN,C,N,O,Ti,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c4dt02873b,Peoples R China,Jiangxi Normal Univ,DALTON TRANSACTIONS,4.569,1/1/2015,51,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c4dt02873b,NaN,NaN,NaN,Cu,O,None,None,None,None,None,None,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.1c01203,CA 91125 USA,CALTECH,ACS CATALYSIS,13.7,6/8/2021,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acscatal.1c01203,NaN,NaN,NaN,Cu,I,Rh,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2019.123690,Peoples R China,Northwest Univ,CHEMICAL ENGINEERING JOURNAL,16.744,4/30/2020,29,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2019.123690,NaN,NaN,NaN,Co,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2021.120455,Peoples R China,Univ Jinan,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,10/2/2021,21,61,70,146,"The NiCoWS exhibits small overpotentials of 70 mV, 61 mV, and 146 mV at 10 mA cm(-2) in alkaline, acid, and neutral medium, respectively, for HER","Normal,acid, alkaline and neutral.",0,0,0,Co,Ni,O,S,W,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1038/s41467-021-23907-1,Peoples R China,Hong Kong Polytech Univ,NATURE COMMUNICATIONS,17.694,7/10/2021,26,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1038/s41467-021-23907-1,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.3390/pr8050590,Peoples R China,Dalian Univ Technol,PROCESSES,3.352,7/7/2020,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/pr8050590,NaN,NaN,NaN,C,O,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.jelechem.2018.09.011,Peoples R China,Zhejiang Univ,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,12/28/2018,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jelechem.2018.09.011,NaN,NaN,NaN,Co,None,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jphotochem.2022.113792,Peoples R China,Jilin Univ,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,5.141,7/6/2022,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jphotochem.2022.113792,NaN,NaN,NaN,C,Ti,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.7b03964,Singapore,Nanyang Technol Univ,ACS CATALYSIS,13.7,12/28/2018,48,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acscatal.7b03964,NaN,NaN,NaN,C,Fe,Ni,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s11708-018-0585-8,Peoples R China,Jiangxi Acad Sci,FRONTIERS IN ENERGY,2.964,2/25/2020,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11708-018-0585-8,NaN,NaN,NaN,Ni,O,P,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2019.04.165,Peoples R China,Qingdao Univ,APPLIED SURFACE SCIENCE,7.392,7/1/2019,24,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2019.04.165,NaN,NaN,NaN,Al,Mo,Ni,S,Ti,None,None,None,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,10.1039/d0qi01222j,Peoples R China,Harbin Inst Technol,INORGANIC CHEMISTRY FRONTIERS,7.779,6/4/2021,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0qi01222j,NaN,NaN,NaN,C,Mo,N,O,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.surfin.2021.101714,Peoples R China,Jiangsu Univ Sci & Technol,SURFACES AND INTERFACES,6.137,3/22/2022,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.surfin.2021.101714,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/slct.201702071,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/slct.201702071,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.carbon.2018.12.051,Peoples R China,Southeast Univ,CARBON,11.307,3/15/2019,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.carbon.2018.12.051,NaN,NaN,NaN,C,Zn,None,None,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/cssc.201700699,NC 27695 USA,North Carolina State Univ,CHEMSUSCHEM,9.14,9/21/2017,37,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cssc.201700699,NaN,NaN,NaN,Ba,Fe,Mn,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2016.05.072,Peoples R China,Chinese Acad Sci,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,9/28/2016,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2016.05.072,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2022.107031,Peoples R China,Jiangsu Univ,NANO ENERGY,19.069,4/28/2022,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.nanoen.2022.107031,NaN,NaN,NaN,Ag,Au,B,Nb,O,Rh,None,None,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acs.jpca.0c02449,CA 94720 USA,Lawrence Berkeley Natl Lab,JOURNAL OF PHYSICAL CHEMISTRY A,2.944,7/23/2020,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpca.0c02449,NaN,NaN,NaN,Co,Fe,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d1ta04809k,Germany,Friedrich Alexander Univ Erlangen Nuremberg FAU,JOURNAL OF MATERIALS CHEMISTRY A,14.511,11/11/2021,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1ta04809k,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
