Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
1,10.1021/acs.chemmater.1c03142,South Korea,Yeungnam Univ,CHEMISTRY OF MATERIALS,10.508,6/24/2022,1,336,NaN,NaN,"Finally, an Ir thin film grown on a threedimensional titanium substrate shows overpotentials (at 10 mA cm-2) of similar to 65 mV for the hydrogen evolution reaction and similar to 336 mV for the oxygen evolution reaction in an acid electrolyte, which suggest its potential application as a water-splitting catalyst.","Normal,only acid.",1,1,0,C,Ir,O,Ti,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1016/j.apcatb.2020.119394,Peoples R China,China Univ Geosci Wuhan,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,9/18/2020,35,290,296,305,"In this work, we have synthesized Iridium nanorods (Ir-NR/C) by annealing Ir nanoparticles at 300 degrees C requiring comparatively low overpotentials of 290 mV, 296 mV and 305 mV to achieve current density of 10 mA cm(-2) for OER catalysis in 0.5 M H2SO4 , 1 M KOH and 1 M PBS with a low Ir loading of 14 mu g cm(-2), respectively, resulting in similar to 30 times higher mass activity compared to commercial IrO2","Normal,acid, alkaline and neutral.",1,0,0,C,Ir,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1021/acscatal.0c04117,Portugal,Int Iberian Nanotechnol Lab INL,ACS CATALYSIS,13.7,4/3/2021,25,223,NaN,300,"Here, we design a catalyst comprising surface atomic-step enriched ruthenium-iridium (RuIr) nanocrystals homogeneously dispersed on a metal organic framework (MOF) derived carbon support (RuIr@CoNC), which shows outstanding catalytic performance for OER with high mass activities of 2041, 970 and 205 A g(RuIr)(-1) at an overpotential of 300 mV and can sustain continuous OER electrolysis up to 40, 45, and 90 h at 10 mA cm(-2) with minimal degradation in 0.5 M H2SO4 (pH = 0.3), 0.05 M H2SO4 (pH = 1), and PBS (pH = 7.2) electrolytes, respectively","Normal,acid and alkaline.",1,1,0,C,Co,Ir,N,Ru,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.cej.2021.132825,Peoples R China,Wuhan Univ Sci & Technol,CHEMICAL ENGINEERING JOURNAL,16.744,12/10/2021,5,291,240,NaN,"The resulting composites demonstrate excellent OER and HER activity in both acidic and alkaline electrolytes, including low overpotentials at 10 mA cm(-2) (eta(10)) for OER (about 291 and 240 mV) and HER (about 26.8 and 37 mV), respectively, which are superior to the benchmarking Pt/C and IrO2 catalysts","Normal,acid and alkaline.",1,1,0,C,Co,Ir,N,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.3390/nano9081145,Peoples R China,Qingdao Univ,NANOMATERIALS,5.719,9/16/2019,8,282,NaN,NaN,"Benefitting from the synergistic electronic effect between the Iridium and Cupric atoms from the alloy, the IrCu0.77 microspheres exhibited excellent electrocatalytic activity towards OER in 0.1 M HClO4 electrolyte, and to achieve 10 mA cm(-2), IrCu0.77 microspheres only required the overpotential of 282 mV, which was much lower than that of commercial Ir/C catalysts.","Normal,only acid.",1,0,0,C,Cu,Ir,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,10.1002/aenm.202101138,Peoples R China,Shandong Univ,ADVANCED ENERGY MATERIALS,29.698,6/27/2021,25,236,NaN,NaN,"The result shows that, the catalyst exhibits excellent activity and durability for acidic OER, with a current density of 10 mA cm(-2) at a small overpotential of 236 mV versus the reversible hydrogen electrode (RHE) and a Tafel slope of 70 mV dec(-1)","Normal,only acid.",1,0,0,None,None,None,None,None,None,None,None,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,10.1021/acsaem.2c00492,Peoples R China,Sun Yat Sen Univ,ACS APPLIED ENERGY MATERIALS,6.959,7/6/2022,0,277,NaN,NaN,"Owing to the abundant exposed Ir active sites, the nanosheet catalyst demonstrates excellent OER activity with a low overpotential of 277 mV at 10 mA.cm(-2) and maintaines a current density of 12.6 mA cm(-2) (at a potential of 1.55 V vs RHE) for over 12 h in 0.5 M H2SO4 solution","Normal,only acid.",1,0,0,Ag,Ir,O,None,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.electacta.2020.137618,Peoples R China,Nanjing Univ Aeronaut & Astronaut,ELECTROCHIMICA ACTA,7.336,2/10/2021,10,497,281,NaN,"In the case of acidic solutions, the most active electrode requires only an overpotential of 497 mV at a current density of 10 mA cm(-2) with a Tafel slope of 79 mV dec(-1) and exhibits long term stability of approximately 20 h","Normal,only acid.",1,0,0,Co,Fe,Ni,P,None,None,None,None,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1016/j.jechem.2020.06.042,Peoples R China,Taizhou Univ,JOURNAL OF ENERGY CHEMISTRY,13.599,1/26/2021,60,219,172,NaN,"Our best sample gives an overpotential of 172 mV (at 10 mA cm(-2)) and a Tafel slope of 53.5 mV dec(-1) in KOH, while an overpotential of 219 mV and a Tafel slope of 44.9 mV dec(-1) in H2SO4, which are of top-class results","Normal,acid and alkaline.",1,0,0,O,Ru,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d2ee01042a,South Korea,Chung Ang Univ,ENERGY & ENVIRONMENTAL SCIENCE,39.714,7/20/2022,0,284,NaN,NaN,"Specifically, it exhibited overpotentials of 248 mV (OER) and 15 mV (HER) at +/- 10 mA cm(-2) in an acidic electrolyte with exceptional stability even after constant operation at 200 mA cm(-2) for 50 h (OER) or 5000 potential cycles (HER)","Normal,only acid.",1,1,0,Ir,Ni,None,None,None,None,None,None,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,10.1021/acsenergylett.9b01129,Peoples R China,Univ Sci & Technol China,ACS ENERGY LETTERS,23.991,8/26/2019,51,265,NaN,NaN,"The atomically dispersed HNC-Co electrocatalyst could effectively oxidize water at a quite low overpotential of 265 mV at 10 mA cm(-2) in 0.5 M H2SO4 solution with an ultrahigh turnover frequency of 2.8 s(-1) and a huge mass activity of 7.6 A mg(-1), similar to 80-240 times that of commercial IrO2","Normal,only acid.",1,0,0,Co,N,C,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d0ta00445f,Peoples R China,Shandong Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,5/5/2020,22,237,NaN,NaN,"With a significantly reduced noble metal (Ir and Ru) content as low as 34 at%, the NiIrRuAl-1/3 electrocatalyst (Ir : Ru = 1 : 3) yields the best OER performance, showing an extremely low overpotential of 237 mV at 10 mA cm(-2), and the overpotential of the NiIrRuAl-3/1 electrocatalyst (Ir : Ru = 3 : 1) in the HER is only 14 mV at 10 mA cm(-2) in 0.1 M HClO4 solution","Normal,only acid.",1,1,0,Al,Ir,Ni,Ru,None,None,None,None,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.cej.2022.135699,Peoples R China,Taiyuan Univ Technol,CHEMICAL ENGINEERING JOURNAL,16.744,4/29/2022,4,208,NaN,NaN,"The as-obtained La-doped RuO(2 )nanocrystals demonstrate superior electrocatalytic performances with ultra-low overpotential of 208 mV for OER and 71 mV for HER at the current density of 10 mA/cm(2) together with robust long-term stability in 0.5 M H2SO4 electrolyte, which are 222 and 15 mV lower in overpotentials than that of bare RuO2 electrocatalyst","Normal,only acid.",1,1,0,La,O,Ru,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,10.1021/acs.energyfuels.1c04082,India,Homi Bhabha Natl Inst HBNI,ENERGY & FUELS,4.654,1/22/2022,6,188,NaN,NaN,"This catalyst exhibits excellent OER activity in 0.5 M H2SO4 solution with a low overpotential of 188 mV at 10 mA/cm(2) current density, a low Tafel slope value of 42 mV/dec, and similar to 96% faradic efficiency","Normal,only acid.",1,1,0,C,N,O,Ru,Ir,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2016.08.058,Peoples R China,Zhejiang Sci Tech Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,10/26/2016,36,200,NaN,NaN,"The hybrid CuNPs/CNFs were directly used as electrodes for an electrocatalytic hydrogen evolution reaction (HER), and they exhibited excellent activity, with a low onset potential of only 61 mV, an overpotential of 200 mV at 10 mA cm (-2), a small Tafel slope (152 mV dec(-1)) and a long-term stability in acidic electrolyte","Normal,only acid.",1,1,0,C,Cu,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,10.1149/1945-7111/ab9b0c,Peoples R China,Shanghai Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,11/17/2020,10,359,NaN,NaN,"At a current density of 10 mA cm(-2), the catalyst shows overpotentials of only 50.4 mV for HER and 359 mV for OER in 0.5 M H2SO4, respectively, which are better than commercial Ir/C and Pt/C catalysts","Normal,only acid.",1,1,0,C,Ir,Zn,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1002/adfm.202100233,South Korea,Jeonbuk Natl Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,5/11/2021,39,454.9,340.6,508,"The CoSAs-MoS2/TiN NRs anodic electrode also shows low OER overpotentials of 454.9, 340.6, and 508.0 mV, respectively, at a current density of 10 mA cm(-2) in acidic, alkaline, and neutral mediums, markedly outperforming current OER catalysts reported elsewhere","Normal,acid, alkaline and neutral.",1,0,0,Co,Mo,N,S,Ti,None,None,None,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.compositesb.2022.110013,Peoples R China,Qingdao Univ Sci & Technol,COMPOSITES PART B-ENGINEERING,11.322,7/23/2022,0,177,NaN,NaN,"The experiment results show that the optimized Mn-Ru/RuO2@CNT catalyst with ultra-small particle size (2.5 nm) has the best catalytic performance, and the OER and HER tests at 10 mA cm-2 in 0.5 M H2SO4 solution show excellent overpotentials of 177 mV and 30 mV respectively, which are better than most of the catalysts reported recently","Normal,only acid.",1,1,0,C,O,Mn,Ru,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d0ta05750a,Peoples R China,Jilin Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,10/13/2020,25,371,273,NaN,"Moreover, it displays superior catalytic performance for the oxygen evolution reaction with low overpotentials of 273 mV, 340 mV, and 371 mV at 10 mA cm(-2), in 1.0 M KOH, 0.1 M KOH and 0.5 M H2SO4, respectively","Normal,acid and alkaline.",1,1,0,C,Ir,N,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1016/j.jcis.2022.05.036,Taiwan,Natl Tsing Hua Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,8/3/2022,0,465,NaN,NaN,"Under optimal conditions, the composite catalyst achieves an overpotential of 465 mV at 10 mA cm (2) in 0.5 M H2SO4, and stays stable for 12 hr with a 10% increment in applied potentials","Normal,only acid.",1,0,0,C,Co,F,O,Sn,N,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c7nr06527b,Germany,Univ Osnabruck,NANOSCALE,8.307,12/7/2017,17,574,NaN,NaN,Under optimized synthesis conditions a cobalt-containing tool steel was rendered into a durable oxygen evolution reaction (OER) electrocatalyst (weight loss: 39 mu g mm(-2) after 50 000 s of chronopotentiometry at pH 1) that exhibits overpotentials down to 574 mV at 10 mA cm(-2) current density at pH 1,"Normal,only acid.",1,0,1,Co,Fe,Li,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1038/s41929-021-00703-0,Peoples R China,Donghua Univ,NATURE CATALYSIS,40.706,12/27/2021,28,161,NaN,NaN,"Ru/MnO2 shows high activity (161 mV at 10 mA cm(-2)) and outstanding stability with small degradation after 200 h operation, making it one of the best-performing acid-stable oxygen evolution reaction catalysts","Normal,only acid.",0,0,0,O,Ru,Mn,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1002/smll.202203365,Peoples R China,Harbin Inst Technol,SMALL,15.153,9/18/2022,0,236,NaN,NaN,"Herein, a ternary Ir0.2W0.2Sn0.1Ox nanocatalyst synthesized through a sol-gel strategy, exhibits a low overpotential of 236 mV (10 mA cm(geo)(-2)) for thoxygen evolution reaction (OER), accompanied with robust durability over 220 h at 1 A cm(geo)(-2) in 0.5 M H2SO4","Normal,only acid.",1,0,0,Ir,Sn,W,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,10.1039/c7ee01486d,CA 91125 USA,CALTECH,ENERGY & ENVIRONMENTAL SCIENCE,39.714,11/19/2017,101,672,NaN,NaN,We report herein a nickel-manganese antimonate electrocatalyst with a rutile-type crystal structure that requires an initial voltammetric overpotential of 672 +/- 9 mV to catalyze the oxidation of water to O-2(g) at a rate corresponding to 10 mA cm(-2) of current density when operated in contact with 1.0 M sulfuric acid,"Normal,only acid.",0,0,0,Ni,Mn,Sb,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.apcatb.2020.118643,Peoples R China,Zhejiang Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,3/17/2020,26,205,NaN,NaN,"Impressively, the representative Pt0.1La0.1-IrO2@NC exhibited the record performance toward OER in 0.5 M H2SO4 with a low overpotential of 205 mV (10 mA.cm(-2)), an extremely excellent stability of 135 h, and a fairly high TOF value of 5.71 s(-1) at eta = 280 mV","Normal,only acid.",1,1,0,C,La,N,C,Ir,Pt,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.cej.2021.130077,Peoples R China,Chinese Acad Sci,CHEMICAL ENGINEERING JOURNAL,16.744,7/20/2021,8,209,NaN,NaN,"The optimized RuCo@NG/N-GNs requires a quite low overpotential of 209 mV at 10 mA cm-2 for acidic OER with a quite low Tafel slope of 56 mV dec-1, and demands a striking low overpotentials of 9 mV at 10 mA cm-2 toward alkaline HER with a Tafel slope of as low as 30 mV dec- 1","Normal,acid and alkaline.",1,0,0,C,Co,Ru,N,None,None,None,None,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1021/acssuschemeng.7b01628,Peoples R China,Jilin Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,11/1/2017,37,302,NaN,NaN,"The as-prepared Ni2.53Ir NCs exhibit improved catalytic activity toward OER in acid solution, which requires only an overpotential of 302 mV to deliver a current density of 10 mA/cm(2)","Normal,only acid.",1,0,0,Ir,Ni,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1007/s12274-022-4081-4,Peoples R China,Xiamen Univ,NANO RESEARCH,10.269,2/11/2022 0:00,0,231,NaN,NaN,"Impressively, the S-H-RuCuO NRs can exhibit significantly enhanced stability for 3,000 cycles of cyclic voltammetry test and more than 250 h chronopotentiometry test at 10 mA.cm(-2) in 0.5 M H2SO4","Normal,only acid.",1,0,0,Cu,O,Ru,S,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/d1ta10022j,Peoples R China,Univ Sci & Technol China,JOURNAL OF MATERIALS CHEMISTRY A,14.511,1/29/2022 0:00,0,177,NaN,NaN,"Herein, an indium-induced-synthesis InxRuyO2 nanoribbon electrocatalyst (named In0.17Ru0.83O2-350) was prepared, which achieves an overpotential of 177 mV at a current density of 10 mA cm(-2) in 0.5 mol L-1 sulfuric acid","Normal,only acid.",0,0,0,Ru,In,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1021/jacs.1c11241,Peoples R China,Fudan Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,4/27/2022 0:00,10,198,NaN,NaN,"Importantly, the fabricated Ir-IrOx/C electrocatalysts display one of the lowest overpotential (eta) of 198 mV at 10 mA cm(geo)(-2) during OER in an acid medium, benefiting from their features of mixed-valence states, rich electrophilic oxygen species (O(II-delta)-), and favorable mesostructured architectures","Normal,only acid.",0,0,0,Ir,O,C,None,None,None,None,None,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c6ta09094j,Canada,Univ British Columbia,JOURNAL OF MATERIALS CHEMISTRY A,14.511,1/28/2017 0:00,20,360,NaN,NaN,"The amorphous RuO2 films suffer from poor adhesion to FTO, whereas the nanocrystalline RuO2 films display electrochemical properties that match those exhibited by state-of-the-art RuO2-based OER electrocatalysts (eta similar to 360 mV at 10 mA cm(-2) in 1 M H2SO4) and show stabilities that are consonant with crystalline films.","Normal,only acid.",0,0,0,F,O,Ru,Sn,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c7se00113d,Peoples R China,Wuhan Univ,SUSTAINABLE ENERGY & FUELS,6.813,1/26/2018 0:00,14,278,286,NaN,"The as-synthesized IrFe alloy produces a current density of 10 mA cm(-2) in acidic and alkaline conditions at overpotentials of 278 and 286 mV, respectively.","Normal,acid and alkaline.",0,0,0,Fe,Ir,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1002/adma.201908126,Peoples R China,Xiamen Univ,ADVANCED MATERIALS,32.086,5/27/2020 0:00,64,227,NaN,NaN,"Through precisely controlling the reaction interface, a much lower OER overpotential of only 227 mV at 10 mA cm(-2) in acidic electrolyte, compared with that of 290 mV for commercial RuO2, but a significantly higher durability than the commercial RuO2, are achieved","Normal,only acid.",0,1,0,C,O,Ru,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1,10.1016/S1872-2067(20)63538-0,Peoples R China,Xiamen Univ,CHINESE JOURNAL OF CATALYSIS,12.92,5/27/2020 0:00,16,385,NaN,NaN,"The catalytic activity is enhanced upon replacing Co by Fe in 1, resulting in a reduced overpotential (385 mV) for oxygen evolution (by 66 mV) compared to that of the parent 1 at 10 mA cm(-2) in an acidic medium; this overpotential is comparable to that for the IrO2 catalyst","Normal,only acid.",1,1,0,Co,Fe,P,O,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.apcatb.2021.120528,Peoples R China,Harbin Inst Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,10/8/2021 0:00,15,164,NaN,NaN,The representative Ru3MoCeOx exhibits superior activity with an overpotential of 164 mV at 10 mA cm-2 and excellent stability of 100 h (100 mA cm-2) in acidic media,"Normal,only acid.",1,1,0,Ce,Mo,O,Ru,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/aenm.201801912,Peoples R China,Zhejiang Univ,ADVANCED ENERGY MATERIALS,29.698,12/28/2018 0:00,171,294,NaN,NaN,"Benefitting from the unique 3D structure, the FeN4/NF/EG hybrid exhibits a low overpotential of approximate to 294 mV at 10 mA cm(-2) for the OER in acidic electrolyte, which is much lower than that of commercial Ir/C catalysts (320 mV) as well as all previously reported acid transitional metal-derived OER electrocatalysts","Normal,only acid.",0,1,1,C,Fe,N,Ni,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,10.1016/j.jcat.2018.06.018,Sweden,Uppsala Univ,JOURNAL OF CATALYSIS,8.047,12/28/2018 0:00,31,650,NaN,NaN,"In this study, we report that a mixed-polymorph film comprising maghemite and hematite, prepared using spray pyrolysis deposition followed by low-temperature annealing, showed a sustained OER rate (>24 h) corresponding to a current density of 10 mA cm(-2) at an initial overpotential of 650 mV, with a Tafel slope of only 56 mV dec(-1) and near-100% Faradaic efficiency in 0.5 M H2SO4 (pH 0.3)","Normal,only acid.",0,0,0,Fe,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1,10.1002/inf2.12273,Peoples R China,Northwest Univ,INFOMAT,24.798,12/25/2021 0:00,6,265,NaN,NaN,"Herein, we report a simple strategy to produce carboxyl-enriched multiwalled carbon nanotubes (COOH-MWNTs) that exhibit stable and high electrocatalytic activities for OER in acidic solutions, showing an overpotential at a current density of 10 mA cm(-2) and a Tafel slope as low as of 265 mV and 82 mV dec(-1), respectively","Normal,only acid.",0,0,0,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.cej.2021.130337,Peoples R China,China Univ Geosci Wuhan,CHEMICAL ENGINEERING JOURNAL,16.744,11/21/2021 0:00,4,238,NaN,NaN,"alpha-Ni(OH)(2)@Ir requires lower overpotentials (238 mV and 20 mV) to achieve 10 mA cm(-2) in acidic OER and HER catalysis compared to benchmarked IrO2 (332 mV) and Pt/C (36 mV); meanwhile, the OER mass activity at 1.55 V vs","Normal,only acid.",1,1,0,Ir,Ni,O,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
