,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_HER
0,10.1021/acscatal.6b02650,CT 06269 USA,Univ Connecticut,ACS CATALYSIS,13.7,2017-02-08,74,NaN,NaN,NaN,"The rGO/NMC-312 oxide material is found to be an efficient OER electrocatalyst with an overpotential as low as 320 mV for a current density of 10 mA cm(-2), which is comparable to that of the state of the art OER catalysts",No pH key word.10.1021/acscatal.6b02650,NaN,NaN,NaN,C,O,S,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acscatal.6b02650,CT 06269 USA,Univ Connecticut,ACS CATALYSIS,13.7,2017-02-08,74,NaN,NaN,NaN,"In addition, when used as HER electrocatalysts, the as-converted rGO/NMC-312 sulfide materials exhibit a low overpotential of 151 mV to reach a current density of 10 mA cm(-2), a small Tafel slope of 52 mV/decade, and a remarkable long-term stability",No pH key word.10.1021/acscatal.6b02650,NaN,NaN,NaN,C,O,S,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c5re00004a,France,Univ Reims,REACTION CHEMISTRY & ENGINEERING,5.2,2016-11-30,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c5re00004a,NaN,NaN,NaN,Br,Na,None,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.jssc.2021.122018,Peoples R China,Nanjing Normal Univ,JOURNAL OF SOLID STATE CHEMISTRY,3.656,2021-05-11,0,185.0,NaN,NaN,"alpha- and beta-PdSeO3 nanosheets exhibit moderate catalytic activities for hydrogen evolution reactions in 0.5 M H2SO4 (.10 (overpotential at 10 mA cm(-2): 185 and 209 mV, respectively; catalyst loading: 0.28 mg cm(-2)), much better than the performances of the bulk materials","Normal,only acid.",0,1,0,B,C,Na,O,Pd,S,Se,V,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.envres.2021.111698,Iran,Quchan Univ Technol,ENVIRONMENTAL RESEARCH,8.431,2021-10-21,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.envres.2021.111698,NaN,NaN,NaN,As,C,Ca,Fe,O,P,S,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S1001-0742(11)60930-3,Ukraine,Natl Acad Sci Ukraine,JOURNAL OF ENVIRONMENTAL SCIENCES,6.796,2012-09-12,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S1001-0742(11)60930-3,NaN,NaN,NaN,Al,C,Ce,Co,N,O,S,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s11705-017-1664-9,Peoples R China,Tianjin Univ,FRONTIERS OF CHEMICAL SCIENCE AND ENGINEERING,4.803,2017-12-01,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11705-017-1664-9,NaN,NaN,NaN,Al,C,Fe,Mg,Ni,O,None,None,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2019.144637,Peoples R China,Henan Normal Univ,APPLIED SURFACE SCIENCE,7.392,2020-03-10,33,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2019.144637,NaN,NaN,NaN,B,Cd,Mn,Mo,S,V,None,None,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S1010-6030(99)00026-X,Japan,Natl Inst Mat & Chem Res,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY,5.141,1999-03-31,144,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S1010-6030(99)00026-X,NaN,NaN,NaN,Cl,Fe,O,W,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1088/2043-6262/6/4/045012,Egypt,Ain Shams Univ,ADVANCES IN NATURAL SCIENCES-NANOSCIENCE AND NANOTECHNOLOGY,0.32,2016-02-10,94,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1088/2043-6262/6/4/045012,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S1872-2067(19)63507-2,Peoples R China,Nanchang Hangkong Univ,CHINESE JOURNAL OF CATALYSIS,12.92,2020-05-27,24,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S1872-2067(19)63507-2,NaN,NaN,NaN,C,Fe,Zn,None,None,None,None,None,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c9cy01728c,Switzerland,Univ Bern,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2019-11-28,35,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9cy01728c,NaN,NaN,NaN,Ir,O,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cep.2018.09.003,Poland,Cracow Univ Technol,CHEMICAL ENGINEERING AND PROCESSING-PROCESS INTENSIFICATION,4.264,2018-10-26,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cep.2018.09.003,NaN,NaN,NaN,Cr,O,P,Si,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,10.1016/j.isci.2020.101540,Japan,Natl Inst Adv Ind Sci & Technol,ISCIENCE,6.107,2020-12-30,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.isci.2020.101540,NaN,NaN,NaN,Cl,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.tetlet.2011.06.047,Peoples R China,Renmin Univ China,TETRAHEDRON LETTERS,2.032,2011-08-17,70,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.tetlet.2011.06.047,NaN,NaN,NaN,Cl,Fe,O,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/advs.202102477,IN 47906 USA,Purdue Univ,ADVANCED SCIENCE,17.521,2021-11-14,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/advs.202102477,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d1se00293g,Belgium,Katholieke Univ Leuven,SUSTAINABLE ENERGY & FUELS,6.813,2021-05-26,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1se00293g,NaN,NaN,NaN,Al,O,Si,Ti,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.apsusc.2017.12.036,Peoples R China,Foshan Univ,APPLIED SURFACE SCIENCE,7.392,2018-12-28,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2017.12.036,NaN,NaN,NaN,Al,Ce,Cu,N,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,10.1021/acsanm.1c00825,Peoples R China,Shenyang Univ Technol,ACS APPLIED NANO MATERIALS,6.14,2021-06-20,20,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsanm.1c00825,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcatb.2018.12.025,Peoples R China,Chinese Acad Sci,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2019-02-19,68,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2018.12.025,NaN,NaN,NaN,C,Cu,F,Ni,P,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,10.1039/c9nr08802d,Peoples R China,Northeast Normal Univ,NANOSCALE,8.307,2020-03-17,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9nr08802d,NaN,NaN,NaN,Mo,Ni,S,None,None,None,None,None,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1038/s41467-019-12992-y,Peoples R China,Univ Sci & Technol China,NATURE COMMUNICATIONS,17.694,2019-12-27,48,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1038/s41467-019-12992-y,NaN,NaN,NaN,Co,Se,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.scitotenv.2017.02.021,Peoples R China,Nanjing Forestry Univ,SCIENCE OF THE TOTAL ENVIRONMENT,10.753,2017-05-03,29,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.scitotenv.2017.02.021,NaN,NaN,NaN,O,Ti,V,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acscatal.7b03308,Iceland,Univ Iceland VR III,ACS CATALYSIS,13.7,2018-12-28,136,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acscatal.7b03308,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1080/10934529.2015.1038161,India,IIT Madras,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING,2.582,2015-07-15,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1080/10934529.2015.1038161,NaN,NaN,NaN,B,C,O,S,Ti,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2018.03.033,Peoples R China,Jiangsu Univ,APPLIED SURFACE SCIENCE,7.392,2018-05-16,40,103.0,204.0,337.0,"Specially, to achieve the current density of 10 mA cm(-2), the overpotential of 103 mV in acid, 204 mV in alkaline and 337 mV in neutral media was obtained","Normal,acid, alkaline and neutral.",1,0,0,C,Co,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1021/acs.jpcc.6b01041,SC 29208 USA,Univ S Carolina,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2016-06-22,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpcc.6b01041,NaN,NaN,NaN,C,O,Re,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1021/es010790s,NC 27599 USA,Univ N Carolina,ENVIRONMENTAL SCIENCE & TECHNOLOGY,11.357,2001-12-15,229,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/es010790s,NaN,NaN,NaN,Se,Zn,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.apsusc.2011.09.042,Peoples R China,CAF,APPLIED SURFACE SCIENCE,7.392,2011-12-14,31,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2011.09.042,NaN,NaN,NaN,N,O,Ti,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1016/j.electacta.2013.10.141,Italy,CNR ITAE Inst,ELECTROCHIMICA ACTA,7.336,2014-06-18,25,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.electacta.2013.10.141,NaN,NaN,NaN,C,Pt,Ru,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1186/s40201-016-0242-2,Iran,Univ Tehran Med Sci,JOURNAL OF ENVIRONMENTAL HEALTH SCIENCE AND ENGINEERING,3.433,2016-02-10,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1186/s40201-016-0242-2,NaN,NaN,NaN,N,O,Ti,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.5004/dwt.2021.27769,Peoples R China,Jilin Univ,DESALINATION AND WATER TREATMENT,1.273,2022-01-11,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.5004/dwt.2021.27769,NaN,NaN,NaN,O,S,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c5ra07163a,Pakistan,Quaid I Azam Univ,RSC ADVANCES,4.036,2015-07-02,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c5ra07163a,NaN,NaN,NaN,Au,C,O,Pd,None,None,None,None,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.4028/www.scientific.net/AMR.925.313,Malaysia,Univ Teknol PETRONAS,NaN,0.0,2015-03-11,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.4028/www.scientific.net/AMR.925.313,NaN,NaN,NaN,B,C,Fe,Ni,O,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/ie201637r,Peoples R China,City Univ Hong Kong,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,4.326,2011-11-09,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ie201637r,NaN,NaN,NaN,Ce,I,V,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/b912131p,Australia,Univ Newcastle,DALTON TRANSACTIONS,4.569,2009-01-01,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/b912131p,NaN,NaN,NaN,Co,Cr,Fe,I,Ir,Mn,Ni,O,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c9ee02652e,Peoples R China,Nanjing Univ,ENERGY & ENVIRONMENTAL SCIENCE,39.714,2020-03-17,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9ee02652e,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2007.05.003,Portugal,Univ Porto,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2007-09-26,497,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2007.05.003,NaN,NaN,NaN,C,I,O,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
0,10.1016/j.ijhydene.2018.01.151,Peoples R China,Jiangsu Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2018-12-28,37,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2018.01.151,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.jpcs.2009.05.015,Japan,Tokyo Inst Technol,JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS,4.383,2009-06-01,41,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jpcs.2009.05.015,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s12274-021-3404-1,Peoples R China,Nankai Univ,NANO RESEARCH,10.269,2021-05-01,14,NaN,NaN,NaN,"Based on the above inspiration, we realized the low overpotential of 268 mV at 10 mA.cm(-2) by preparing CoFe-MOF-NK",No pH key word.10.1007/s12274-021-3404-1,NaN,NaN,NaN,Co,Fe,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/adma.201803551,Peoples R China,Chinese Acad Sci,ADVANCED MATERIALS,32.086,2018-12-28,347,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/adma.201803551,NaN,NaN,NaN,Co,O,Ru,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1039/b811197a,Germany,Dept Chem & Pharm,PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES,4.328,2008-01-01,75,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/b811197a,NaN,NaN,NaN,Bi,Cl,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcatb.2020.119811,Peoples R China,Donghua Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2021-03-19,36,NaN,NaN,NaN,The NSP-Gra shows a superior bifunctional catalytic activity toward ORR and low operating potential of 1.50 V at 10 mA cm(-2) for OER in 6.0 M KOH,Error in finding OVP values.10.1016/j.apcatb.2020.119811,NaN,NaN,NaN,C,Zn,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c6ta01995a,Singapore,Natl Univ Singapore,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2016-01-01,60,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c6ta01995a,NaN,NaN,NaN,C,Co,O,None,None,None,None,None,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.chemosphere.2017.01.094,Peoples R China,Hong Kong Polytech Univ,CHEMOSPHERE,8.943,2017-05-01,49,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2017.01.094,NaN,NaN,NaN,Fe,None,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1016/j.apsusc.2020.145783,Peoples R China,Heilongjiang Univ,APPLIED SURFACE SCIENCE,7.392,2020-04-15,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2020.145783,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1002/aic.15773,Peoples R China,Guangxi Univ,AICHE JOURNAL,4.167,2017-10-01,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/aic.15773,NaN,NaN,NaN,Ca,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acscatal.5b00054,NY 11973 USA,Brookhaven Natl Lab,ACS CATALYSIS,13.7,2015-04-01,24,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acscatal.5b00054,NaN,NaN,NaN,C,Ga,In,N,None,None,None,None,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S0920-5861(01)00513-2,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S0920-5861(01)00513-2,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/anie.201700388,France,UPMC Univ Paris 06,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2017-04-14,154,NaN,290.0,NaN,The generated electrodes are highly efficient for catalyzing selective water oxidation to dioxygen with an overpotential of 290 mV at 10 mA cm(-2) in 1M NaOH solution.,"Normal,only alkaline.",0,0,0,C,Co,Cu,Mn,Ni,O,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1002/solr.201800148,Peoples R China,Heihe Univ,SOLAR RRL,9.173,2018-12-28,38,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/solr.201800148,NaN,NaN,NaN,C,N,O,W,None,None,None,None,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
