,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_HER
0,10.1016/j.jenvman.2012.01.010,Greece,Tech Univ Crete,JOURNAL OF ENVIRONMENTAL MANAGEMENT,8.91,2012-05-01,251,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jenvman.2012.01.010,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/es001674c,Taiwan,Natl Cheng Kung Univ,ENVIRONMENTAL SCIENCE & TECHNOLOGY,11.357,2001-06-01,54,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/es001674c,NaN,NaN,NaN,C,Cu,Fe,N,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jhazmat.2021.126566,Peoples R China,Harbin Inst Technol,JOURNAL OF HAZARDOUS MATERIALS,14.224,2021-11-11,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jhazmat.2021.126566,NaN,NaN,NaN,Al,Ce,Hg,Mo,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S1872-2067(21)63856-1,Peoples R China,Fudan Univ,CHINESE JOURNAL OF CATALYSIS,12.92,2021-12-02,3,191.0,NaN,NaN,"Herein, we report a RuPbOx electrocatalyst for efficient and stable water oxidation in acid with a low overpotential of 191 mV to reach 10 mA cm(-2) and a low Tafel slope of 39 mV dec(-1)","Normal,only acid.",0,0,0,Pb,Ru,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.6060/tcct.2017606.5409,Russia,Ivanovo State Univ Chem & Technol,IZVESTIYA VYSSHIKH UCHEBNYKH ZAVEDENII KHIMIYA I KHIMICHESKAYA TEKHNOLOGIYA,0.08,2018-09-07,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.6060/tcct.2017606.5409,NaN,NaN,NaN,S,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2010.08.095,Japan,Japan Atom Energy Agcy,APPLIED SURFACE SCIENCE,7.392,2010-12-15,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2010.08.095,NaN,NaN,NaN,C,Co,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1007/s10853-019-04099-y,France,Univ Montpellier,JOURNAL OF MATERIALS SCIENCE,4.682,2019-11-06,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10853-019-04099-y,NaN,NaN,NaN,C,I,O,Pd,None,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0ee04028b,Peoples R China,Soochow Univ,ENERGY & ENVIRONMENTAL SCIENCE,39.714,2021-05-13,22,NaN,NaN,NaN,"The optimized catalyst delivered record activity for overall water splitting in a wide pH range from 0 to 14 with all the potentials lower than 1.454 V to achieve the current density of 10 mA cm(-2), largely outperforming the Pt/C-Ir/C integrated couple",No pH key word.10.1039/d0ee04028b,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s11090-010-9249-0,Peoples R China,Sun Yat Sen Univ,PLASMA CHEMISTRY AND PLASMA PROCESSING,3.337,2010-12-01,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11090-010-9249-0,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1007/s13204-021-02338-w,Peoples R China,Shenzhen Univ,APPLIED NANOSCIENCE,3.869,2022-03-21,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s13204-021-02338-w,NaN,NaN,NaN,C,N,O,V,Zn,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s13201-018-0833-4,Iran,Hamadan Univ Med Sci,APPLIED WATER SCIENCE,5.411,2018-10-11,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s13201-018-0833-4,NaN,NaN,NaN,O,Zr,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apsusc.2020.146546,Mexico,IPICYT,APPLIED SURFACE SCIENCE,7.392,2020-06-29,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2020.146546,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.202104746,Peoples R China,Chinese Acad Sci,ADVANCED FUNCTIONAL MATERIALS,19.924,2021-08-08,9,NaN,NaN,NaN,"Here, using a combined in situ/operando experiments and theory, the catalytic mechanism of the ordered OER active Co and Ir ions in Sr2CoIrO6-delta is studied, which exhibits an unprecedented low overpotential 210 mV to achieve 10 mA cm(-2), ranking the highest performance among perovskite-based solid-state catalysts",No pH key word.10.1002/adfm.202104746,NaN,NaN,NaN,Co,Ir,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.mencom.2014.06.001,CA 92037 USA,Scripps Res Inst,MENDELEEV COMMUNICATIONS,1.837,2014-09-03,15,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.mencom.2014.06.001,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2022.231205,Peoples R China,Huaqiao Univ,JOURNAL OF POWER SOURCES,9.794,2022-05-06,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jpowsour.2022.231205,NaN,NaN,NaN,C,Co,N,Zn,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2019.03.015,Peoples R China,Chinese Acad Sci,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2019-04-24,23,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2019.03.015,NaN,NaN,NaN,B,N,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,10.1016/j.jcis.2019.10.031,India,Indian Inst Sci Educ & Res Pune,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2019-12-30,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jcis.2019.10.031,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1002/ep.13552,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/ep.13552,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2020.119732,Peoples R China,Wuhan Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2021-03-21,35,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2020.119732,NaN,NaN,NaN,B,O,P,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9se00110g,CA 94305 USA,Stanford Univ,SUSTAINABLE ENERGY & FUELS,6.813,2019-06-14,20,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9se00110g,NaN,NaN,NaN,O,S,Ti,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,10.1016/j.solmat.2016.06.010,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.solmat.2016.06.010,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2016.11.042,Peoples R China,Tianjin Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2017-02-01,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jallcom.2016.11.042,NaN,NaN,NaN,Ni,O,None,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1149/1.1690287,Japan,Osaka City Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2004-01-01,83,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/1.1690287,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.jes.2020.04.037,India,Sri Sathya Sai Inst Higher Learning,JOURNAL OF ENVIRONMENTAL SCIENCES,6.796,2020-09-29,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jes.2020.04.037,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cattod.2021.03.006,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cattod.2021.03.006,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/asia.201801871,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/asia.201801871,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/anie.201800883,Peoples R China,Univ Sci & Technol China,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2018-12-28,99,NaN,268.0,NaN,"The UNWs exhibit a very low overpotential of 268mV at 10mAcm(-2) in 0.1m KOH, as well as remarkable long-term stability, representing one of the most efficient noble-metal-free catalysts.","Normal,only alkaline.",0,0,0,Fe,Ni,Se,None,None,None,None,None,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsami.0c04241,Peoples R China,South China Agr Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2020-06-10,62,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.0c04241,NaN,NaN,NaN,C,Cd,Mn,N,O,S,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.4028/www.scientific.net/AMR.535-537.1467,Singapore,Natl Univ Singapore,NaN,0.0,2013-06-12,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.4028/www.scientific.net/AMR.535-537.1467,NaN,NaN,NaN,C,Pd,None,None,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/01919512.2015.1117939,France,Univ Poitiers,OZONE-SCIENCE & ENGINEERING,2.604,2016-05-04,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1080/01919512.2015.1117939,NaN,NaN,NaN,C,Y,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.seppur.2020.116932,Peoples R China,Qingdao Agr Univ,SEPARATION AND PURIFICATION TECHNOLOGY,9.136,2020-06-11,49,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.seppur.2020.116932,NaN,NaN,NaN,C,N,O,P,Ti,None,None,None,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,10.1007/s11164-021-04453-3,Iran,Semnan Univ,RESEARCH ON CHEMICAL INTERMEDIATES,3.134,2021-05-04,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11164-021-04453-3,NaN,NaN,NaN,Ag,P,S,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1006/jcat.2001.3333,IA 50011 USA,Iowa State Univ,JOURNAL OF CATALYSIS,8.047,2001-10-25,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1006/jcat.2001.3333,NaN,NaN,NaN,Mo,O,V,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,10.1246/cl.190034,Peoples R China,Chinese Acad Sci,CHEMISTRY LETTERS,1.715,2019-10-04,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1246/cl.190034,NaN,NaN,NaN,Fe,O,P,W,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1111/j.1751-1097.2011.01000.x,NaN,NaN,PHOTOCHEMISTRY AND PHOTOBIOLOGY,3.521,2011-11-01,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1111/j.1751-1097.2011.01000.x,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.matlet.2020.127593,Saudi Arabia,King Fahd Univ Petr & Minerals,MATERIALS LETTERS,3.574,2020-04-09,8,NaN,NaN,NaN,"As a result, the CoB/g-C3N4 electrode requires substantially lower overpotential (360 mV) with a small Tafel slope (94.4 mV dec(-1)) as compared to bare CoB (103.5 mV dec(-1)) and g-C3N4 (140.2 mV dec(-1)) electrodes to generate the benchmark 10 mA cm(2)",No pH key word.10.1016/j.matlet.2020.127593,NaN,NaN,NaN,B,C,Co,N,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d0ew00224k,India,Kalinga Inst Ind Technol,ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY,5.819,2020-07-20,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0ew00224k,NaN,NaN,NaN,Fe,O,Zn,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/masy.200950322,India,Indian Inst Technol,MACROMOLECULAR SYMPOSIA,0.913,2009-01-01,38,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/masy.200950322,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c8nr05279d,Peoples R China,Soochow Univ,NANOSCALE,8.307,2018-12-28,37,NaN,NaN,NaN,"Specifically, the rich oxygen vacancies can largely promote the oxygen evolution reaction (OER) activity of optimal Ni1Co1O2 NWs with a relatively low overpotential of 248 mV to drive a current density of 10 mA cm(-2)",No pH key word.10.1039/c8nr05279d,NaN,NaN,NaN,Co,Ni,O,P,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c8nr05279d,Peoples R China,Soochow Univ,NANOSCALE,8.307,2018-12-28,37,NaN,NaN,NaN,"More significantly, after the phosphorization of Ni1Co1O2 NWs, the resultant Ni1Co1P NWs can also display excellent electrocatalytic hydrogen evolution reaction (HER) performances with an overpotential of only 101 mV to achieve a current density of 10 mA cm(-2)",No pH key word.10.1039/c8nr05279d,NaN,NaN,NaN,Co,Ni,O,P,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c8nr05279d,Peoples R China,Soochow Univ,NANOSCALE,8.307,2018-12-28,37,NaN,NaN,NaN,"Furthermore, benefiting from the unique 1D nanowire structure, the synergistic effect, and the optimal Gibbs free energy for hydrogen evolution evolved from the phosphorization, the Ni1Co1O2 NWs//Ni1Co1P NWs couple is thus highly active and stable for overall water electrolysis with a low voltage of 1.58 V at 10 mA cm(-2), showing extraordinary promise for practical overall water splitting electrolysis.",No pH key word.10.1039/c8nr05279d,NaN,NaN,NaN,Co,Ni,O,P,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsami.9b15039,Peoples R China,Dalian Univ Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,2020-06-19,13,197.0,NaN,NaN,"Owing to the unique 2D structure, the achieved TaS2 NSs displayed remarkable electrocatalytic activity toward the HER by a small overpotential of 197 mV at 10 mA cm(-2) and a small Tafel slope of 100 mV dec(-1) in acidic solution, much lower than those of TaS2 (>547 mV and 216 mV dec(-1), respectively) and other reported TaS2-based HER electrocatalysts","Normal,only acid.",0,1,0,S,Ta,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acs.jpcc.7b10536,MO 65211 USA,Univ Missouri,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2018-12-28,34,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.jpcc.7b10536,NaN,NaN,NaN,Au,Cl,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.tet.2014.10.037,Spain,Univ Salamanca,TETRAHEDRON,2.388,2014-12-31,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.tet.2014.10.037,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c9nr06169j,Peoples R China,Huazhong Univ Sci & Technol,NANOSCALE,8.307,2019-10-07,27,NaN,NaN,NaN,"The optimized Ni0.8Fe0.2-m/t-Se-0.02-LDH catalyst exhibits extraordinarily high OER activity, with an overpotential of 200 mV at 10 mA cm(-2), which is superior to those of IrO2 and most of the reported Se-based OER catalysts",No pH key word.10.1039/c9nr06169j,NaN,NaN,NaN,C,Fe,Ni,O,Se,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1039/c9nr06169j,Peoples R China,Huazhong Univ Sci & Technol,NANOSCALE,8.307,2019-10-07,27,NaN,NaN,NaN,The Ni0.8Fe0.2-m/t-Se-0.02-LDH catalyst is further implemented as an anode for overall water splitting and demonstrates a low cell voltage of 1.50 V to achieve 10 mA cm(-2).,No pH key word.10.1039/c9nr06169j,NaN,NaN,NaN,C,Fe,Ni,O,Se,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.4024/20BU14M.jbpc.14.04,NaN,NaN,NaN,0.0,2015-06-24,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.4024/20BU14M.jbpc.14.04,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2015.11.165,Sweden,Umea Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2016-02-17,19,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2015.11.165,NaN,NaN,NaN,C,F,N,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsenergylett.0c01384,Peoples R China,Wuhan Univ Technol,ACS ENERGY LETTERS,23.991,2020-10-06,55,223.0,NaN,NaN,"When used as an electrocatalyst in 0.5 M sulfuric acid, the as-prepared RuB2 needs an overpotential of only 223 mV for the OER to produce an operationally relevant current density of 10 mA cm(-2)","Normal,only acid.",0,0,0,B,O,Ru,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsenergylett.0c01384,Peoples R China,Wuhan Univ Technol,ACS ENERGY LETTERS,23.991,2020-10-06,55,NaN,NaN,NaN,"More importantly, in the acidic full water splitting, RuB, exhibits outstanding activity and stability, which merely needs a cell voltage of 1.525 V to reach a current density of 10 mA cm(-2) , lower than those of the most bifunctional electrocatalysts reported in acid electrolytes",Error in finding OVP values.10.1021/acsenergylett.0c01384,NaN,NaN,NaN,B,O,Ru,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
