Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1016/j.jallcom.2021.162991,Peoples R China,Southwest Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,2/27/2022,3,234,NaN,NaN,"On the basis of the experiment, Er-MOF/MoS2 shows improved conductivity and more exposed active sites, exhibiting excellent HER activity in acidic media, with only 234 mV overpotential to achieve 10 mA cm(-2) , and a Tafel slope of 54.3 mV dec(-1)","Normal,only acid.",1,0,0,Er,Mo,S,N,O,C,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.03.087,Peoples R China,Nanjing Tech Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,6/18/2019,11,82,NaN,NaN,"Benefiting from its distinctly advantageous nanostructures featured with extremely high specific surface area, enriched catalytic active sites and enhanced electronic transportation, the as-prepared CoNiP-NF/rGO exhibits an excellent electrocatalytic performance of HER with an onset overpotential of 33 mV, an overpotential of 82 mV at 10 mA cm(-2), a Tafel slope of 37 mV dec(-1) and a high chemical stability in acidic solutions","Normal,only acid.",0,1,0,Co,Ni,P,C,O,None,None,None,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acsami.6b13984,Peoples R China,Chongqing Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/25/2017,241,174,148,NaN,NiS2 was applied in hydrogen evolution reaction (HER) and shows a marvelous performance both in acid medium (an overpotential of 174 mV to achieve a current density of 10 mA/cm(2) and the Tafel slope is only 63 mV/dec) and in alkaline medium (an overpotential of 148 mV to afford a current density of 10 mA/cm(2) and the Tafel slope is 79 mV/dec),"Normal,acid and alkaline.",0,1,0,Ni,S,None,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1002/adfm.202112362,Peoples R China,Univ Sci & Technol Beijing,ADVANCED FUNCTIONAL MATERIALS,19.924,1/20/2022,8,70,58,129,"The Super-Co3S4/P-WS2/Co9S8 only requires 58, 70, and 129 mV in alkaline, acid, and neutral media, respectively, to reach 10 mA cm(-2), which also presents fast reaction kinetics and high long-term stability","Normal,acid, alkaline and neutral.",0,0,0,Co,O,P,S,W,None,None,None,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s12274-021-4046-z,Peoples R China,Hunan Univ,NANO RESEARCH,10.269,1/7/2022,4,66,NaN,NaN,"When used as an electrode for the hydrogen evolution reaction (HER), the fabricated freestanding CoNG-JH exhibits high catalytic activity and durability with a low overpotential of 106 mV at 10 mA.cm(-2) and a small Tafel slope of 66 mV.dec(-1) in 0.5 M H2SO4 electrolyte","Normal,only acid.",0,1,0,C,N,Co,None,None,None,None,None,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8cy01105b,Japan,Hirosaki Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,12/28/2018,50,108,95,NaN,"The CoP coated electrode required an overpotential of 127 mV to support 10 mA cm(-2) current density in 0.5 M H2SO4 solution, and in contrast, the Mn-CoP coated one required only 108 mV overpotential to support the same current density","Normal,only acid.",0,1,0,Co,Mn,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1039/c7sc04849a,Peoples R China,Huazhong Univ Sci & Technol,CHEMICAL SCIENCE,9.969,12/28/2018,134,47,71,123,"Herein we, for the first time, report vanadium-doped CoP on self-supported conductive carbon cloth (V-CoP/CC) as a robust HER electrocatalyst, which achieves ultra-low overpotentials of 71, 123 and 47 mV to afford a current density of 10 mA cm(-2) in 1 M KOH, 1 M PBS and 0.5 M H2SO4 media, respectively","Normal,acid, alkaline and neutral.",0,0,0,C,Co,P,V,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.2c00851,Peoples R China,Wuhan Univ Technol,ACS CATALYSIS,13.7,7/1/2022,1,22,NaN,NaN,"The as-developed Pt1Ru1/NMHCS-A exhibits a quite low overpotential (eta(10)) of 22 mV to drive a current density of 10 mA cm(-2), a large mass activity of 3.49 A mg(-1) at 50 mV overpotential, a high turnover frequency (TOF) of 74.14 H-2 s(-1) at 200 mV overpotential, and a slight increment of 3 mV for eta(10) after 10,000 consecutive cyclic voltammetry (CV) cycles in 0.5 M H2SO4 solution, greatly outperforming the commercial 20 wt % Pt/C benchmark and nanoparticle counterparts","Normal,only acid.",1,1,0,Pt,Ru,N,C,None,None,None,None,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2019.117905,Peoples R China,Soochow Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,9/4/2019,42,30,NaN,NaN,"The overpotential for optimal CDs/Pt-PANI electrocatalyst can be lowered to 30 mV at 10 mA.cm(-2) when Pt loading was only 8.1 mu g.cm(-2) (the Pt content in commercial 20 wt% Pt/C is 22.4 mu g.cm(-2)), showing exceptional HER efficiency with a small Tafel slope 41.7 mV.dec(-1) in acidic solution","Normal,only acid.",0,1,0,C,N,O,Pt,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0sc00754d,India,IISER,CHEMICAL SCIENCE,9.969,5/4/2020,26,27,15,NaN,"The Cu-m/Cu-W/NiCo-LDH cathode operates both in acidic and alkaline media exhibiting high turnover frequencies (TOF) at 30 mV (0.3 H-2 s(-1) in 1 M KOH and 0.32 H-2 s(-1) in 0.5 M H2SO4, respectively) and minimal overpotentials of 15 +/- 6 mV in 1 M KOH and 27 +/- 2 mV in 0.5 M H2SO4 at -10 mA cm(-2)","Normal,acid and alkaline.",0,1,1,Co,Cu,Ni,O,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1nr07254d,Peoples R China,Shenzhen Inst Informat Technol,NANOSCALE,8.307,12/31/2021,1,48,64,NaN,"As a result, the catalyst exhibited largely improved catalytic performance compared to the freshly prepared RuSe2/CNTs; specifically, the overpotentials of 48 and 64 mV were required to drive 10 mA cm(-2) in alkaline and acidic media when loaded on a glassy carbon electrode, much less than those of 109 and 120 mV for the freshly prepared RuSe2/CNTs; the catalytic performance in the alkaline electrolyte was even close to that of the commercial Pt/C catalyst","Normal,acid and alkaline.",0,1,0,C,Ru,Se,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsenergylett.7b01180,Peoples R China,China Univ Geosci Wuhan,ACS ENERGY LETTERS,23.991,12/28/2018,111,89,NaN,NaN,HER electrocatalytic performance with overpotential of merely 89 mV to drive a current density of 10 mA/cm(2) in 0.5 M H2SO4 is therefore achieved,"Normal,only acid.",0,0,0,C,Mo,O,None,None,None,None,None,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1038/NNANO.2016.304,South Korea,Ulsan Natl Inst Sci & Technol,NATURE NANOTECHNOLOGY,40.523,5/1/2017,888,13.5,25,NaN,The Ru@C2N electrocatalyst exhibits high turnover frequencies at 25 mV (0.67 H-2 s(-1) in 0.5 M H2SO4 solution; 0.75 H-2 s(-1) in 1.0 M KOH solution) and small overpotentials at 10 mA cm(-2) (13.5 mV in 0.5 M H2SO4 solution; 17.0 mV in 1.0 M KOH solution) as well as superior stability in both acidic and alkaline media,"Normal,acid and alkaline.",0,1,1,C,N,Ru,None,None,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,10.1039/d2ta03496d,Peoples R China,Guangdong Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/13/2022,1,25,70,NaN,"Impressively, CoIr@CN exhibits a low OER/HER overpotential of 269 mV/70 mV to achieve a current density of 10 mA cm(-2) in 1.0 M KOH, and 25 mV in 0.5 M H2SO4 for HER, as well as a negligible decay of catalytic activity after long-term stability measurements for OER/HER","Normal,acid and alkaline.",1,1,0,C,Co,Ir,N,None,None,None,None,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/smll.201702895,Peoples R China,Tianjin Univ,SMALL,15.153,12/28/2018,99,135,NaN,NaN,The obtained electrocatalyst exhibits excellent electrochemical activity for HER with a small overpotential of -135 mV at 10 mA cm(-2) and a low Tafel slope of 59.3 mV dec(-1) in 0.5 M H2SO4,"Normal,only acid.",0,0,0,C,Co,P,None,None,None,None,None,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.colsurfa.2020.125313,Peoples R China,Soochow Univ,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,5.518,10/20/2020,8,53,52,NaN,"With effectively modulated electronic configurations and unique tunneling effects, the optimal N-FeNi@C, P exhibits prominent HER activities with the overpotential of 53 and 52 mV (@10 mA cm(-2)) in acidic and alkaline media, respectively, as well as superior stability","Normal,acid and alkaline.",0,0,0,C,Fe,Ni,P,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adma.201805606,South Korea,UNIST,ADVANCED MATERIALS,32.086,1/4/2019,84,13.6,13.5,NaN,"The Ir@CON electrocatalyst exhibits high turnover frequencies of 0.66 and 0.20 H-2 s(-1) at 25 mV and small overpotentials of 13.6 and 13.5 mV while generating a current density of 10 mA cm(-2) in 0.5 m H2SO4 and 1.0 m KOH aqueous solutions, respectively, as compared to commercial Pt/C (18 and 23 mV) and Ir/C (20.7 and 28.3 mV)","Normal,acid and alkaline.",1,1,0,C,Ir,N,O,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.jallcom.2020.156651,South Korea,Chungnam Natl Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,10/13/2020,6,45.54,NaN,NaN,"The resulting surface electronic structure led to the superior catalytic activity of Ni48Co48Pt4/G-dot, which generated an overpotential of only 45.54 mV at a current density of 10 mA cm(-2) in acidic solution","Normal,only acid.",0,0,0,C,Co,Ni,Pt,None,None,None,None,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.201701647,Peoples R China,Heilongjiang Univ,CHEMSUSCHEM,9.14,12/22/2017,41,35.4,47,NaN,The flower-like Ni5P4 microballs electrocatalyst thus displayed excellent activity for the HER with a low overpotential (eta) of 35.4mV to reach current densities of 10 mAcm(-2) and a small Tafel slope of 48 mVdec(-1) in acid solution,"Normal,only acid.",0,0,0,Ni,P,None,None,None,None,None,None,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2017.03.237,Peoples R China,Jiangxi Normal Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,7/25/2017,15,124,129,NaN,"Owing to a synergistic effect from high activity of nano-porous Mo2C and rich macroporous architecture of GF for fast diffusion of electrolyte and generated hydrogen bubbles, the 3D Mo2C@GF hybrid electrode only needs a low overpotential of 124 and 129 mV to deliver a cathodic current density of 10 mA cm(-2) in 0.5 M H2SO4 and 1 M KOH solution, respectively","Normal,acid and alkaline.",0,0,0,C,Mo,None,None,None,None,None,None,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.mtsust.2021.100074,Peoples R China,Qingdao Univ,MATERIALS TODAY SUSTAINABILITY,7.244,10/20/2021,4,60,25,81,"The RuP3 eCoP NS catalyst with only about 15 wt.% loading of Ru species exhibits remarkable HER performance with excellent catalytic stability and low overpotentials of 25, 60, and 81 mV at 10 mA/cm(2) in alkaline, acidic, and neutral media, respectively","Normal,acid, alkaline and neutral.",0,0,0,Co,P,Ru,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.9b04255,Peoples R China,Nanjing Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,6/18/2019,46,6,7,NaN,"This Ru@C4N catalyst shows excellent electrocatalytic activity toward the hydrogen evolution reaction (HER) in both acidic and alkaline solutions with very low overpotentials at 10 mA/cm(2) (6 mV in 0.5 M H2SO4 solution; 7 mV in 1.0 M KOH solution), which outperforms the commercial catalyst Pt/C","Normal,acid and alkaline.",0,0,1,C,N,Ru,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1186/s11671-019-3147-z,Peoples R China,Chinese Acad Sci,NANOSCALE RESEARCH LETTERS,5.418,11/5/2019,3,166,NaN,NaN,"The resulting Mo2C/NPC hybrid demonstrated superior HER activity in acid solution, with the overpotential of 166 mV at current density of 10 mA cm(-2), onset overpotential of 93 mV, Tafel slope of 68 mV dec(-1), and remarkable long-term cycling stability","Normal,only acid.",0,1,0,C,Mo,N,S,None,None,None,None,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.electacta.2022.140091,Peoples R China,Yanan Univ,ELECTROCHIMICA ACTA,7.336,4/28/2022,0,30,NaN,NaN,"Due to the energetically favorable metal-support interaction, in acidic media the as-prepared Pt-Ti3C2Tx MXene catalyst achieved a current density of 10 mA cm(-2) at low overpotential of 30 mV","Normal,only acid.",0,0,0,C,Cu,Ti,Pt,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1002/smll.202007333,Peoples R China,Southern Univ Sci & Technol,SMALL,15.153,3/2/2021,33,35.7,29.5,NaN,"In particular, marcasite-type RuTe2 (RuTe2-M) achieves Pt-like activity (35.7 mV at 10 mA cm(-2)) in an acidic electrolyte, and pyrite-type RuSe2 presents outstanding HER performance in an alkaline media (29.5 mV at 10 mA cm(-2)), even superior to that of commercial Pt/C","Normal,acid and alkaline.",0,0,0,C,Ru,S,Se,Te,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.201801332,Peoples R China,South China Univ Technol,ADVANCED FUNCTIONAL MATERIALS,19.924,12/28/2018,82,61.5,NaN,NaN,"In order to realize the practicability and permanent stability, the binderless and 3D electrodes composed of obtained Co-Co2P@NPC/rGO powder are constructed, which possess a low overpotential of 61.5 mV (achieve 10 mA cm(-2)) and the high current density with extraordinary catalytic stability (1000 mA cm(-2) for 20 h) in 0.5 m H2SO4","Normal,only acid.",0,0,0,C,P,Co,N,O,None,None,None,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.06.081,Peoples R China,South China Agr Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,8/8/2021,3,109.5,NaN,NaN,"Specifically, the NP MoS2/CW electrode requires an overpotential of 109.5 mV and 305 mV to achieve the current density of 10 mA cm-2 and 400 mA cm-2, respectively (0.5 M H2SO4)","Normal,only acid.",1,1,0,Mo,S,N,C,O,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acssuschemeng.8b05089,Peoples R China,China West Normal Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2/5/2019,102,30,71,NaN,"As a consequence, the CoP FeP heterostructures exhibit excellent performance for HER electrocatalysis, needing overpotentials as low as 30 and 71 mV to drive the 10 mA cm(-2) current densities in 0.5 M H2SO4 and 1.0 M KOH solutions, respectively, which are very close to that of Pt/C and rank it among the most HER-active electrocatalysts reported so far","Normal,acid and alkaline.",0,0,0,Co,Fe,P,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c8ta08577c,Peoples R China,Northwest A&F Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,42,88.7,NaN,NaN,"Also, this electrode shows an excellent and stable HER performance in 0.5 M H2SO4 with a low overpotential of 88.7 mV required to attain a current density of 10 mA cm(-2)","Normal,only acid.",0,0,0,C,Co,P,None,None,None,None,None,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/aesr.202000091,Peoples R China,Nanjing Univ,NaN,0,4/1/2021,1,251,279,NaN,"Benefiting from these controllable strategies, C1Z1 (pyrolysis product of Co0.5Zn0.5-ZIF and urea precursor) embraces the current density of 10mAcm(-2) at the overpotential of 251 and 279mV for hydrogen evolution reaction (HER) in acid and alkaline media, respectively, which enables it to be an efficient electrocatalyst for HER under both extreme pH conditions.","Normal,acid and alkaline.",1,0,0,C,Co,N,Zn,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/ac21f0,Peoples R China,Natl Ctr Nanosci & Technol,NANOTECHNOLOGY,3.953,9/21/2021,5,285,NaN,NaN,"The overpotentials of 285, 331, 435 mV at the current density of 10 mA cm(-2) and Tafel slopes of 116, 78, 162 mV dec(-1) in acidic media, as well as charge transfer resistance values of 171, 242, 1973 omega, are derived for WS2 QSs, WSe2 QSs, and WTe2 QSs, respectively, which are much better than those of bulk materials","Normal,only acid.",1,1,0,S,W,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/ac21f0,Peoples R China,Natl Ctr Nanosci & Technol,NANOTECHNOLOGY,3.953,9/21/2021,5,331,NaN,NaN,"The overpotentials of 285, 331, 435 mV at the current density of 10 mA cm(-2) and Tafel slopes of 116, 78, 162 mV dec(-1) in acidic media, as well as charge transfer resistance values of 171, 242, 1973 omega, are derived for WS2 QSs, WSe2 QSs, and WTe2 QSs, respectively, which are much better than those of bulk materials","Normal,only acid.",1,1,0,Se,W,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/ac21f0,Peoples R China,Natl Ctr Nanosci & Technol,NANOTECHNOLOGY,3.953,9/21/2021,5,435,NaN,NaN,"The overpotentials of 285, 331, 435 mV at the current density of 10 mA cm(-2) and Tafel slopes of 116, 78, 162 mV dec(-1) in acidic media, as well as charge transfer resistance values of 171, 242, 1973 omega, are derived for WS2 QSs, WSe2 QSs, and WTe2 QSs, respectively, which are much better than those of bulk materials","Normal,only acid.",1,1,0,Te,W,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.9b01355,Peoples R China,Nankai Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,8/26/2019,32,68,84,155,"To drive 10 mA cm(-2), Ni2P@NC/NF demands a low overpotential of 68 mV in 0.5 M H2SO4, 84 mV in 1.0 M KOH, and 155 mV in 1.0 M PBS","Normal,acid, alkaline and neutral.",0,0,0,C,N,Ni,P,None,None,None,None,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ta08389a,Scotland,Univ Glasgow,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/23/2021,1,108,NaN,NaN,"Herein, we demonstrate that phase-pure, unsupported Co3Mo3N achieves a competitively low overpotential (OVP) of 108 +/- 8 mV at 10 mA cm(-2) in 0.5 M H2SO4","Normal,only acid.",0,0,0,Co,Mo,N,Ni,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ceramint.2018.08.166,Peoples R China,Xiangtan Univ,CERAMICS INTERNATIONAL,5.532,12/28/2018,18,309,NaN,NaN,"In addition, the MoTe2 nanosheets also exhibited optimal electrocatalytic properties for hydrogen evolution reaction (HER) with - 309 mV overpotential at a current density of 10 mA/cm(2) and a low Tafel slope of 118.9 mV/dec in a 0.5 mol/L (M) H2SO4 solution","Normal,only acid.",1,1,0,Mo,Te,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2021.120630,Peoples R China,Inner Mongolia Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,9/25/2021,15,72,56,NaN,"As a result, the optimal MoS2/CoSAs-NS-CNTs@CoS2/CC electrode exhibits outstanding HER performance with overpotentials of 72 and 56 mV at 10 mA cm(-2) and small Tafel slopes of 59.4 and 43.2 mV dec(-1) in acidic and alkaline solutions, respectively, outperforming most of the previously reported molybdenum/cobalt sulfide-based electrocatalysts","Normal,acid and alkaline.",0,1,0,C,Co,Mo,N,S,None,None,None,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0ta08432h,South Korea,Chung Ang Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,3/10/2021,11,27.9,33.4,82.6,"In particular, the HER overpotentials at -10 mA cm(-2) are 27.9, 82.6, and 33.4 mV in 0.5 M H2SO4, 1.0 M PBS, and 1.0 M NaOH electrolytes, respectively, which mostly exceed the results for state-of-the-art catalysts","Normal,acid, alkaline and neutral.",0,0,0,C,Mo,Ni,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,10.1016/j.electacta.2019.01.049,Peoples R China,Univ Elect Sci & Technol China,ELECTROCHIMICA ACTA,7.336,2/15/2019,25,35,NaN,NaN,"This nickel phosphide exhibits an overpotential of 35 mV at a current density of 10 mA cm(-2) in an acidic condition, outperforming other reported nickel phosphides","Normal,only acid.",0,0,0,Ni,P,None,None,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
