Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1039/d0ta11986e,Peoples R China,Zhejiang Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,4/27/2021,7,NaN,64,NaN,Ru/TiO2-V-O@C features a remarkably enhanced alkaline HER performance with an overpotential of only 64 mV to attain a current density of 10 mA cm(-2),"Normal,only alkaline.",0,0,0,B,C,Cl,O,Ru,Ti,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/c8cc06331a,Peoples R China,Qufu Normal Univ,CHEMICAL COMMUNICATIONS,6.065,12/28/2018,65,NaN,46,NaN,"Such Mn-Ni3S2/NF demands an overpotential of 152 mV to afford 10 mA cm(-2) in 1.0 M KOH, 46 mV less than that for Ni3S2/NF","Normal,only alkaline.",0,1,0,Mn,Ni,S,None,None,None,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2ra02671f,Peoples R China,Dalian Univ Technol,RSC ADVANCES,4.036,5/17/2022,0,18.5,13.5,NaN,"Ru/N-C exhibits an excellent overpotential of 13.5 and 18.5 mV at 10 mA cm(-2) in 1.0 M KOH and 0.5 M H2SO4 aqueous solution, respectively, much better than and comparable to those of commercial Pt/C (38.0 and 10.0 mV)","Normal,acid and alkaline.",0,1,0,C,Cl,N,Ru,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.mtsust.2020.100045,South Korea,Kwangwoon Univ,MATERIALS TODAY SUSTAINABILITY,7.244,2/19/2021,8,NaN,19.4,NaN,"The hybrid electrode demonstrates the low overpotentials of 265 and 19.4 mV at a current density of 10 mA/cm(2) for the OER and HER, respectively, in a single alkaline solution of 1.0 M KOH","Normal,only alkaline.",1,1,1,Co,P,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1038/s41467-021-24322-2,Peoples R China,Qingdao Univ Sci & Technol,NATURE COMMUNICATIONS,17.694,7/21/2021,47,NaN,15,NaN,"The Ru-Mo2C@CNT catalyst only exhibits an overpotential of 15mV at a current density of 10mAcm(-2), and exhibits a large turnover frequency value up to 21.9s(-1) under an overpotential of 100mV in 1.0M KOH","Normal,only alkaline.",0,1,0,C,Mo,Ru,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2019.143569,Peoples R China,Sichuan Normal Univ,APPLIED SURFACE SCIENCE,7.392,10/4/2019,12,45,14,26,"Rh/Ni@NCNTs with a low Rh loading of 2.84 wt% exhibited an outperforming catalytic activity with overpotentials of 14, 26, and 45 mV at 10 mA cm(-2) in 1.0 M KOH, 1.0 M PBS, and 0.5 M H2SO4, respectively","Normal,acid, alkaline and neutral.",0,0,0,C,N,Ni,Rh,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2015.11.020,Peoples R China,Dalian Univ Technol,NANO ENERGY,19.069,1/1/2016,112,45,135,54,"The film with a B:Ni atomic ratio of 0.54, denoted as Ni-B0.54, displayed the best performance with a current density of 10 mA cm(-2) at very low over potentials (eta) of 45 mV in 0.5 M H2SO4, 54 mV in 1.0 M pH 7 phosphate buffer solution (PBS), and 135 m","Normal,acid, alkaline and neutral.",1,1,0,B,Ni,P,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2018.12.083,MA 02139 USA,MIT,NANO ENERGY,19.069,3/28/2019,37,NaN,70,NaN,"After optimization of the platinum content, our materials display -4.9 A mg(Pt)(-1) at -70 mV versus the reversible hydrogen electrode, the highest reported mass activity in 1M KOH to date, and undergo minimal changes in overpotential under galvanostatic ","Normal,only alkaline.",0,0,0,O,Ni,Pt,None,None,None,None,None,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10.1039/d0ra05950a,Peoples R China,Beijing Univ Chem Technol,RSC ADVANCES,4.036,9/1/2020,9,NaN,118,NaN,The Co3O4@CoWP/CC electrode achieves a current density of 10 mA cm(-2)at a low overpotential of 269 mV for the OER and -10 mA cm(-2)at 118 mV for the HER in 1.0 M KOH solution,"Normal,only alkaline.",1,1,0,C,Co,O,P,W,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ces.2021.116868,Peoples R China,Jiangsu Univ,CHEMICAL ENGINEERING SCIENCE,4.889,10/16/2021,4,NaN,169,NaN,"Herein, Ni nanoparticles oriented on MoO2 @BC nanosheets with outstanding stability has been synthesized, which exhibits excellent stability for 300 h, an overpotential of 169 mV to deliver a current density of 10 mA cm(-2) and Tafel slope of 63 mV dec(-1","Normal,only alkaline.",0,0,0,B,C,Mo,Ni,O,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.7b02492,Australia,Univ New South Wales,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,12/28/2018,41,226,175,250,"Current density of -10 mA cm(-2) was achieved at low overpotentials of -226, -250, and -175 mV in 0.5 M H2SO4, 1 M phosphate buffer solution, and 1 M KOH, respectively","Normal,acid, alkaline and neutral.",0,0,0,Cu,Ni,P,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1002/cctc.201801819,Peoples R China,Wuhan Inst Technol,CHEMCATCHEM,5.497,3/7/2019,42,NaN,91,NaN,The Cu2S/MoS2 heterojunction nanoarrays-like electrocatalyst exhibited significant performance with a low overpotential (91 mV at 10 mA cm(-2)) and a small Tafel slope (41 mV dec(-1)) in alkaline electrolyte with 85.3 % retained ability after 1000 cycle r,"Normal,only alkaline.",0,0,0,N,S,Cu,Ni,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acsaem.8b00922,Taiwan,Natl Tsing Hua Univ,ACS APPLIED ENERGY MATERIALS,6.959,2/27/2019,6,NaN,57,NaN,"The as-prepared CFeCoP electrode exhibits excellent HER activity (specific activity (j,) = 0.169 mA/cm(2)) with low charge transfer resistance (4.5 52.) and an overpotential of 57 mV, achieving a current density of 10 mA/cm(2), and it also shows OER activ","Normal,only alkaline.",1,1,0,C,Co,Fe,Ir,O,P,Pt,S,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,10.1039/c9se00228f,Peoples R China,Beijing Univ Posts & Telecommun,SUSTAINABLE ENERGY & FUELS,6.813,8/8/2019,41,NaN,106,NaN,"Benefiting from the well-exposed electroactive sites, fast transport of catalysis-relevant species and strong synergistic catalytic effect between NiS and MoS2, the as-prepared NiS-MoS2 HNSAs/CC exhibits excellent electrocatalytic performance for water sp","Normal,only alkaline.",1,1,0,C,Mo,Ni,S,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/admi.201800515,Peoples R China,Zhejiang Univ Technol,ADVANCED MATERIALS INTERFACES,6.389,8/20/2018,19,NaN,104,NaN,"The optimized composite (CoPx/N-rGO) exhibits superior electrocatalytic HER activities with a low overpotential of 104 mV (at 10 mA cm(-2)), a small Tafel slope of 65 mV dec(-1), and long-term stability in the alkaline media, comparable to the performance","Normal,only alkaline.",0,0,0,N,C,Co,P,None,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1039/d1se00110h,Peoples R China,Xinyang Normal Univ,SUSTAINABLE ENERGY & FUELS,6.813,5/2/2021,1,NaN,74,NaN,"Benefitting from the unique three-dimensional (3D) structure with a large exposed active surface area from vertically aligned nanosheets and facilitated electron transport along 2D nanosheets anchored on conductive nickel foam, the NiPS3/Ni electrode requ","Normal,only alkaline.",1,1,0,Ni,P,S,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d0nj00956c,Peoples R China,East China Normal Univ,NEW JOURNAL OF CHEMISTRY,3.925,6/11/2020,17,127,138.8,NaN,"As a result, the composite showed a low overpotential of 127 mV at 10 mA cm(-2), Tafel slope of 56.3 mV dec(-1) in acidic solution and an overpotential of 138.8 mV at 10 mA cm(-2), and Tafel slope of 93.4 mV dec(-1) in alkaline solution","Normal,acid and alkaline.",0,0,0,C,Mo,Nb,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/d2nj00017b,Peoples R China,Northwest Normal Univ,NEW JOURNAL OF CHEMISTRY,3.925,4/21/2022,0,290,331,NaN,"When the content of doped sulfur is 10%, the overpotentials of S-10%-Ni2P in 0.5 M H2SO4 and 1 M KOH are 290 and 331 mV at 10 mA cm(-2) with the Tafel slope of 67.1 and 104.1 mV dec(-1), respectively, exhibiting the best HER catalytic activity among all S","Normal,acid and alkaline.",1,1,0,Ni,P,S,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.jechem.2022.01.001,Peoples R China,Shandong Univ Sci & Technol,JOURNAL OF ENERGY CHEMISTRY,13.599,4/29/2022,4,155,67,NaN,"The Co-doped MoS2 sample exhibits excellent HER activity, achieving overpotentials of 67 and 155 mV at j = 10 mA cm(-2) in 1.0 M KOH and 0.5 M H2SO4, respectively","Normal,acid and alkaline.",0,0,0,Cl,Co,Mo,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acsnano.5b00425,Peoples R China,Beijing Univ Technol,ACS NANO,18.027,5/1/2015,201,145,137,NaN,"With the high crystallinity, small size, and uniform distribution of WC particles on the carbon support, the formed WC CNTs material exhibited an excellent catalytic activity for hydrogen evolution reaction (HER), giving a eta(10) (the overpotential for d","Normal,acid and alkaline.",1,1,0,C,W,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10.1002/celc.202001585,Peoples R China,Univ Elect Sci & Technol China,CHEMELECTROCHEM,4.782,3/2/2021,3,NaN,137,NaN,"Among the obtained phosphides with different Ni and Co contents, Ni-1-Co-1-P exhibits a low overpotential of only 90 mV at 10 mA cm(-2) for HER in 1 M KOH, whereas that of Ni2P is as high as 137 mV","Normal,only alkaline.",0,1,0,Ni,P,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,10.1002/celc.202001585,Peoples R China,Univ Elect Sci & Technol China,CHEMELECTROCHEM,4.782,3/2/2021,3,NaN,90,NaN,"Among the obtained phosphides with different Ni and Co contents, Ni-1-Co-1-P exhibits a low overpotential of only 90 mV at 10 mA cm(-2) for HER in 1 M KOH, whereas that of Ni2P is as high as 137 mV","Normal,only alkaline.",0,1,0,Co,Ni,P,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,10.1016/j.ijhydene.2021.10.083,Peoples R China,Guangxi Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,1/7/2022,3,NaN,150,NaN,"The optimized Ni/ Mo2C(1:20)-SCG composites exhibit excellent performance with a low overpotential of 150 mV and 330 mV for hydrogen evolution reaction (HER) and oxygen evolution reaction (OER), respectively to obtain a current density of 10 mA cm(-2) in ","Normal,only alkaline.",1,1,0,C,Mo,Ni,S,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1039/d1ra04001d,Peoples R China,China Univ Petr East China,RSC ADVANCES,4.036,8/13/2021,3,10,17,NaN,"Typically, Pt1Cu3/CB showed excellent HER performance, with only 10 mV (acid) and 17 mV (alkaline) overpotentials required to achieve a current density of 10 mA cm(-2)","Normal,acid and alkaline.",0,0,0,C,Cu,Pt,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0ta02537b,Peoples R China,Zhejiang Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/11/2020,13,NaN,31,NaN,"With these properties, the as-obtained c-PtPd@a-NiB CSHs exhibit enhanced electrocatalytic activity toward the hydrogen evolution reaction (HER) in an alkaline medium, with a small required overpotential of 31 mV (@-10 mA cm(-2)), a low Tafel slope of 40.","Normal,only alkaline.",0,0,0,B,Ni,Pd,Pt,None,None,None,None,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9qi01679a,Peoples R China,Shaanxi Univ Sci & Technol,INORGANIC CHEMISTRY FRONTIERS,7.779,11/18/2020,5,NaN,198,NaN,"The as-prepared Mo-VC@GC exhibits enhanced electrocatalytic activity compared with the VC@GC counterpart, with a lower overpotential of 198 mV (VC@GC: 324 mV) to achieve a current density of 10 mA cm(-2), a smaller Tafel slope of 169 mV dec(-1) (VC@GC: 20","Normal,only alkaline.",1,1,0,Mo,V,C,None,None,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7ta06671f,Peoples R China,China West Normal Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,10/21/2017,204,NaN,219,NaN,"The optimized NiS2 HMSs need only 219 mV to offer a current density of 10 mA cm(-2) for the HER in alkaline medium, and compare favorably to previously reported Ni-based nonprecious electrocatalysts and even outperform most of the nickel sulfide-based ele","Normal,only alkaline.",1,0,0,Ni,S,None,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1002/adfm.202107802,Peoples R China,Hunan Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,11/12/2021,11,NaN,113,NaN,"In alkaline media, this HER electrocatalyst exhibits the overpotential of 113 mV to harvest a current density of 10 mA cm(-2)","Normal,only alkaline.",0,0,0,B,Fe,S,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acs.inorgchem.8b03327,Peoples R China,East China Univ Technol,INORGANIC CHEMISTRY,5.436,3/28/2019,40,NaN,105,NaN,"The resulting phase affords unique Ni2P@NiFeAlOx core-shell nanosheet arrays, which exhibit an excellent performance for OER and hydrogen evolution reaction in 1.0 M KOH, with low overpotentials of 210 and 105 mV at 10 mA cm(-2,) respectively","Normal,only alkaline.",1,1,0,Al,Fe,Ni,O,P,None,None,None,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1016/j.jallcom.2019.05.103,Peoples R China,Qilu Univ Technol,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,6/25/2019,3,NaN,55,NaN,"In alkaline electrolyte (1 mol L-1 KOH), only 55 and 290 mV of overpotentials are required to achieve a current density of 10 mA cm(-2) for hydrogen evolution and oxygen evolution reactions, respectively","Normal,only alkaline.",1,1,1,Co,N,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jmst.2020.05.069,Peoples R China,Univ Sci & Technol Beijing,JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY,10.319,2/16/2021,10,39.7,42.9,NaN,"Consequently, the NiCoP-OA-AE film exhibited high HER catalytic performance, which delivered a current density of 10 mA cm(-2) at a low overpotential of 42.9 and 39.7 mV in 1 M KOH and 0.5 M H2SO4, respectively","Normal,acid and alkaline.",0,0,0,Co,Ni,P,None,None,None,None,None,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,10.1016/j.ijhydene.2022.02.078,Peoples R China,Hubei Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/11/2022,0,4.7,11,NaN,"Although the Ir content of Ir(20)/Fe@NCNT-900 is extremely low (-4 wt% Ir), the composite catalyst delivers excellent activity for both hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) with an exceptionally low overpotential of 4.7 mV","Normal,acid and alkaline.",1,1,0,C,Fe,Ir,N,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.apcatb.2022.121603,South Korea,Gyeongsang Natl Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,7/8/2022,1,NaN,26,NaN,The optimal composition of Au1Pt8 electrode demonstrates outstanding characteristics of HER with an ultralow overpotential of 26 mV at 10 mA cm-2 in alkaline medium while requiring 502 mV to attain 10 mA cm-2 for HzOR in 0.5 M N2H4/1.0 M KOH electrolyte,"Normal,only alkaline.",1,1,1,Au,N,Pt,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1002/ppsc.201800252,Australia,Univ New South Wales,PARTICLE & PARTICLE SYSTEMS CHARACTERIZATION,3.467,1/25/2019,20,NaN,102,NaN,"This catalyst exhibits prominent catalytic performances for both HER and OER, which only requires overpotentials of 102 and 330 mV, respectively, to reach a current density of 10 mA cm(-2) in alkaline media","Normal,only alkaline.",1,1,0,C,Co,Fe,N,Ni,None,None,None,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1021/acsami.2c02418,Peoples R China,Chinese Acad Sci,ACS APPLIED MATERIALS & INTERFACES,10.383,6/9/2022,0,NaN,97,NaN,"Among them, the heterostructure with the largest E-BI of 1.57 V attains the smallest overpotential of 97 mV at 10 mA cm(-2) for the hydrogen evolution reaction and 243 mV at 50 mA cm(-2) for the oxygen evolution reaction in 1 M KOH","Normal,only alkaline.",1,1,0,Cu,P,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1021/acs.langmuir.1c02874,Peoples R China,Henan Normal Univ,LANGMUIR,4.331,12/22/2021,2,NaN,58,NaN,"The sample with a CoCO3 content of 26.8 wt % (CoCO3/NCNT-1) exhibits excellent performance for the hydrogen evolution reaction in 1.0 M KOH electrolyte with an overpotential of 58 mV to reach 10 mA cm-2, better than the most nonnoble metal catalysts repor","Normal,only alkaline.",0,0,0,C,Co,N,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1021/acssuschemeng.9b07284,South Korea,Inha Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,4/28/2020,34,NaN,168,NaN,"Owing to the synergistic effect of Ni and Ni(OH)(2), the optimal hybrid electrode delivers low overpotentials of 310 and 168 mV to achieve a current density of 10 mA cm(-2) for OER and HER in 1 M KOH, respectively","Normal,only alkaline.",1,1,0,Ni,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.energy.2022.123831,Peoples R China,Cent South Univ,ENERGY,8.857,7/18/2022,0,NaN,78,NaN,The Ni-Ce-Pr-Ho catalyst exhibited excellent electrocatalytic activity toward HER with a low overpotential of 78 mV at 10 mA cm(-2) in 1 M KOH,"Normal,only alkaline.",0,0,0,Ho,Pr,Ni,Ce,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,10.1016/j.renene.2020.07.116,Peoples R China,Qingdao Univ Sci & Technol,RENEWABLE ENERGY,8.634,10/9/2020,9,NaN,16.62,NaN,"The nanocomposite electrocatalyst Ni-Fe-P-FeMnO3/NF presents a more remarkable electrocatalytic performance than Pt/C noble metal catalysts towards hydrogen evolution reaction (HER), which demands a quite low overpotential of 16.62 mV at -10 mA cm(-2) cur","Normal,only alkaline.",0,0,0,Mn,Fe,P,O,None,None,None,None,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jacs.0c00218,Peoples R China,Jilin Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,3/12/2020,68,NaN,40,NaN,The obtained catalyst exhibits outstanding alkaline HER catalytic performance with a low overpotential of 40 mV at 10 mA cm(-2) and remarkable stability for over 10 h at 100 mA cm(-2),"Normal,only alkaline.",0,0,0,Pd,Rh,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c7ta04923d,Peoples R China,Sun Yat Sen Zhongshan Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,9/28/2017,67,134,130,NaN,"As expected, the resulting WN NW/CC is highly active, giving a small eta(10) (overpotential to drive a current of 10 mA cm(-2)) of 134 mV and a Tafel slope of 59.6 mV dec(-1) in acidic solution, and an h10 of 130 mV and a Tafel slope of 57.1 mV dec(-1) in","Normal,acid and alkaline.",0,0,0,C,N,W,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.03.011,Peoples R China,North Univ China,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,5/25/2021,8,69,78,165,"Owing to the fact that the effective interface of heterostructure can enhance electron transfer/mass diffusion and expose ample active sites, the CoP/MoO2 reveals eminent HER activities with favorable long-term stability in all pH electrolytes, overpotent","Normal,acid, alkaline and neutral.",0,0,0,Co,Mo,O,P,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
